,Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Playoffs?,Last Five,Day of Week,Month,Rivalry?,Attendance,Home,Visitor,Year,Hour,Capacity
3780,2009-01-18 12:30:00,20.0,5.0,0.3611111111111111,0.4666666666666667,18494.0,19800.0,0.0,0.0,Sunday,January,0.0,19800.0,Toronto Raptors,Phoenix Suns,2009,750,20152.0
3781,2009-01-19 13:00:00,2.0,3.0,0.5,0.4675324675324675,18739.0,20347.0,0.0,4.0,Monday,January,0.0,14503.0,Philadelphia 76ers,Dallas Mavericks,2009,780,20664.0
3782,2009-01-19 14:00:00,5.0,4.0,0.35135135135135137,0.7792207792207793,15079.0,13135.0,0.0,0.0,Monday,January,0.0,17199.0,Atlanta Hawks,Toronto Raptors,2009,840,20150.0
3783,2009-01-19 14:00:00,3.0,6.0,0.6153846153846154,0.6447368421052632,18369.0,18055.0,0.0,4.0,Monday,January,0.0,18199.0,Houston Rockets,Denver Nuggets,2009,840,18557.0
3784,2009-01-19 15:30:00,1.0,1.0,0.35135135135135137,0.2676056338028169,16448.0,16393.0,0.0,4.0,Monday,January,0.0,14399.0,Los Angeles Clippers,Minnesota Timberwolves,2009,930,19627.0
3785,2009-01-19 17:30:00,3.0,2.0,0.3055555555555556,0.2285714285714285,10422.0,16017.0,0.0,0.0,Monday,January,0.0,17483.0,Memphis Grizzlies,Detroit Pistons,2009,1050,18119.0
3786,2009-01-19 20:00:00,20.0,14.0,0.6285714285714286,0.6923076923076923,18624.0,18624.0,0.0,2.0,Monday,January,0.0,18624.0,Boston Celtics,Phoenix Suns,2009,1200,18624.0
3787,2009-01-19 22:00:00,1.0,3.0,0.6388888888888888,0.5142857142857142,20687.0,16890.0,0.0,4.0,Monday,January,0.0,20580.0,Portland Trail Blazers,Milwaukee Bucks,2009,1320,20687.0
3788,2009-01-19 22:30:00,4.0,4.0,0.8055555555555556,0.6923076923076923,18997.0,18997.0,0.0,3.0,Monday,January,0.0,18997.0,Los Angeles Lakers,Cleveland Cavaliers,2009,1350,18997.0
3789,2009-01-20 20:30:00,4.0,10.0,0.4,0.4857142857142857,22100.0,21450.0,0.0,2.0,Tuesday,January,0.0,20389.0,Chicago Bulls,Atlanta Hawks,2009,1230,23430.0
3790,2009-01-20 20:30:00,2.0,3.0,0.6923076923076923,0.654320987654321,18797.0,18797.0,0.0,3.0,Tuesday,January,0.0,18181.0,San Antonio Spurs,Indiana Pacers,2009,1230,18797.0
3791,2009-01-20 21:00:00,2.0,3.0,0.2368421052631579,0.7162162162162162,19749.0,17092.0,0.0,2.0,Tuesday,January,0.0,15164.0,Denver Nuggets,Sacramento Kings,2009,1260,20053.0
3792,2009-01-20 21:00:00,1.0,4.0,0.6052631578947368,0.6219512195121951,19911.0,19089.0,0.0,3.0,Tuesday,January,0.0,19911.0,Utah Jazz,Minnesota Timberwolves,2009,1260,19911.0
3793,2009-01-21 19:30:00,14.0,3.0,0.5142857142857142,0.17142857142857146,19600.0,19600.0,0.0,3.0,Wednesday,January,0.0,19600.0,Miami Heat,Boston Celtics,2009,1170,19600.0
3794,2009-01-21 22:00:00,4.0,3.0,0.6216216216216216,0.5142857142857142,20580.0,19980.0,0.0,3.0,Wednesday,January,0.0,20632.0,Portland Trail Blazers,Cleveland Cavaliers,2009,1320,20687.0
3795,2009-01-21 22:30:00,4.0,1.0,0.8108108108108109,0.2676056338028169,14399.0,16656.0,0.0,3.0,Wednesday,January,1.0,19627.0,Los Angeles Clippers,Los Angeles Lakers,2009,1350,19627.0
3796,2009-01-22 22:30:00,2.0,4.0,0.21621621621621626,0.6923076923076923,18997.0,18997.0,0.0,2.0,Thursday,January,0.0,18997.0,Los Angeles Lakers,Washington Wizards,2009,1350,18997.0
3797,2009-01-23 19:00:00,6.0,2.0,0.3783783783783784,0.2535211267605634,13234.0,18345.0,0.0,3.0,Friday,January,0.0,14486.0,Indiana Pacers,Houston Rockets,2009,1140,18165.0
3798,2009-01-23 19:30:00,1.0,4.0,0.4146341463414634,0.7792207792207793,17199.0,13808.0,0.0,2.0,Friday,January,0.0,18556.0,Atlanta Hawks,Milwaukee Bucks,2009,1170,20150.0
3799,2009-01-23 20:30:00,5.0,10.0,0.35897435897435903,0.4857142857142857,20389.0,22082.0,0.0,1.0,Friday,January,0.0,20886.0,Chicago Bulls,Toronto Raptors,2009,1230,23430.0
3800,2009-01-23 22:30:00,8.0,1.0,0.225,0.2676056338028169,19627.0,19068.0,0.0,3.0,Friday,January,0.0,14913.0,Los Angeles Clippers,Oklahoma City Thunder,2009,1350,19627.0
3801,2009-01-24 19:00:00,2.0,3.0,0.5128205128205128,0.4675324675324675,14503.0,20925.0,0.0,4.0,Saturday,January,0.0,19239.0,Philadelphia 76ers,New York Knicks,2009,1140,20664.0
3802,2009-01-24 19:30:00,27.0,3.0,0.7560975609756098,0.17142857142857146,19600.0,19600.0,0.0,3.0,Saturday,January,1.0,19600.0,Miami Heat,Orlando Magic,2009,1170,19600.0
3803,2009-01-24 21:00:00,4.0,4.0,0.575,0.6219512195121951,19911.0,19911.0,0.0,2.0,Saturday,January,0.0,19911.0,Utah Jazz,Cleveland Cavaliers,2009,1260,19911.0
3804,2009-01-24 22:00:00,2.0,3.0,0.21052631578947367,0.5142857142857142,20632.0,20644.0,0.0,2.0,Saturday,January,0.0,20566.0,Portland Trail Blazers,Washington Wizards,2009,1320,20687.0
3805,2009-01-25 13:00:00,2.0,14.0,0.575,0.6923076923076923,18624.0,18624.0,0.0,3.0,Sunday,January,0.0,18624.0,Boston Celtics,Dallas Mavericks,2009,780,18624.0
3806,2009-01-25 15:30:00,3.0,4.0,0.675,0.6923076923076923,18997.0,18997.0,0.0,3.0,Sunday,January,1.0,18997.0,Los Angeles Lakers,San Antonio Spurs,2009,930,18997.0
3807,2009-01-25 18:00:00,20.0,4.0,0.6216216216216216,0.7792207792207793,18556.0,13018.0,0.0,2.0,Sunday,January,0.0,19153.0,Atlanta Hawks,Phoenix Suns,2009,1080,20150.0
3808,2009-01-25 18:00:00,2.0,5.0,0.375,0.4666666666666667,19800.0,18357.0,0.0,2.0,Sunday,January,0.0,18127.0,Toronto Raptors,Sacramento Kings,2009,1080,20152.0
3809,2009-01-25 19:00:00,10.0,1.0,0.35897435897435903,0.2714285714285714,10856.0,18978.0,0.0,3.0,Sunday,January,0.0,16009.0,Minnesota Timberwolves,Chicago Bulls,2009,1140,19356.0
3810,2009-01-25 20:00:00,4.0,3.0,0.5609756097560976,0.7162162162162162,15164.0,16651.0,0.0,1.0,Sunday,January,0.0,17895.0,Denver Nuggets,Utah Jazz,2009,1200,20053.0
3811,2009-01-26 19:00:00,20.0,2.0,0.20512820512820512,0.4805194805194805,17526.0,17278.0,0.0,1.0,Monday,January,0.0,17344.0,Washington Wizards,Phoenix Suns,2009,1140,20173.0
3812,2009-01-26 19:30:00,4.0,3.0,0.5405405405405406,0.17142857142857146,19600.0,19600.0,0.0,3.0,Monday,January,0.0,18103.0,Miami Heat,Atlanta Hawks,2009,1170,19600.0
3813,2009-01-27 19:00:00,2.0,4.0,0.21428571428571427,0.5662650602409639,20562.0,20192.0,0.0,0.0,Tuesday,January,0.0,20562.0,Cleveland Cavaliers,Sacramento Kings,2009,1140,20562.0
3814,2009-01-27 20:00:00,3.0,2.0,0.2894736842105263,0.2285714285714285,17483.0,16188.0,0.0,0.0,Tuesday,January,0.0,11338.0,Memphis Grizzlies,Denver Nuggets,2009,1200,18119.0
3815,2009-01-27 21:00:00,3.0,4.0,0.5476190476190477,0.6219512195121951,19911.0,19911.0,0.0,1.0,Tuesday,January,0.0,19911.0,Utah Jazz,San Antonio Spurs,2009,1260,19911.0
3816,2009-01-28 19:00:00,1.0,2.0,0.4090909090909091,0.2535211267605634,14486.0,18345.0,0.0,2.0,Wednesday,January,0.0,12143.0,Indiana Pacers,Milwaukee Bucks,2009,1140,18165.0
3817,2009-01-28 19:30:00,2.0,14.0,0.20930232558139536,0.6923076923076923,18624.0,18624.0,0.0,0.0,Wednesday,January,0.0,18624.0,Boston Celtics,Sacramento Kings,2009,1170,18624.0
3818,2009-01-28 19:30:00,2.0,3.0,0.2,0.17142857142857146,18103.0,20018.0,0.0,1.0,Wednesday,January,0.0,16424.0,Miami Heat,Washington Wizards,2009,1170,19600.0
3819,2009-01-28 20:30:00,3.0,6.0,0.525,0.6447368421052632,17037.0,18144.0,0.0,4.0,Wednesday,January,0.0,15544.0,Houston Rockets,Philadelphia 76ers,2009,1230,18557.0
3820,2009-01-28 21:00:00,2.0,2.0,0.2790697674418605,0.5147058823529411,20325.0,20095.0,0.0,2.0,Wednesday,January,0.0,19864.0,Dallas Mavericks,Golden State Warriors,2009,1260,20829.0
3821,2009-01-28 22:30:00,10.0,1.0,0.2380952380952381,0.2676056338028169,16570.0,12039.0,0.0,1.0,Wednesday,January,0.0,15637.0,Los Angeles Clippers,Chicago Bulls,2009,1350,19627.0
3822,2009-01-29 22:30:00,3.0,20.0,0.6904761904761905,0.6842105263157895,18422.0,18197.0,0.0,4.0,Thursday,January,1.0,18422.0,Phoenix Suns,San Antonio Spurs,2009,1350,18422.0
3823,2009-01-30 19:00:00,3.0,2.0,0.5384615384615384,0.2535211267605634,12143.0,17857.0,0.0,3.0,Friday,January,0.0,14031.0,Indiana Pacers,Miami Heat,2009,1140,18165.0
3824,2009-01-30 19:00:00,2.0,3.0,0.1951219512195122,0.4675324675324675,19239.0,18486.0,0.0,0.0,Friday,January,0.0,15528.0,Philadelphia 76ers,Washington Wizards,2009,1140,20664.0
3825,2009-01-30 19:00:00,1.0,5.0,0.36585365853658536,0.4666666666666667,18127.0,17762.0,0.0,2.0,Friday,January,0.0,18791.0,Toronto Raptors,Milwaukee Bucks,2009,1140,20152.0
3826,2009-01-30 19:30:00,1.0,4.0,0.2325581395348837,0.5662650602409639,20562.0,20562.0,0.0,1.0,Friday,January,0.0,20562.0,Cleveland Cavaliers,Los Angeles Clippers,2009,1170,20562.0
3827,2009-01-30 20:00:00,4.0,1.0,0.35714285714285715,0.2714285714285714,14232.0,19006.0,0.0,2.0,Friday,January,0.0,19111.0,Minnesota Timberwolves,Los Angeles Lakers,2009,1200,19356.0
3828,2009-01-30 21:00:00,8.0,4.0,0.5581395348837209,0.6219512195121951,19911.0,19911.0,0.0,1.0,Friday,January,0.0,19911.0,Utah Jazz,Oklahoma City Thunder,2009,1260,19911.0
3829,2009-01-31 19:00:00,2.0,2.0,0.4047619047619048,0.2535211267605634,14031.0,16494.0,0.0,4.0,Saturday,January,1.0,15067.0,Indiana Pacers,New York Knicks,2009,1140,18165.0
3830,2009-01-31 19:30:00,2.0,3.0,0.525,0.17142857142857146,16424.0,19600.0,0.0,3.0,Saturday,January,0.0,19600.0,Miami Heat,Dallas Mavericks,2009,1170,19600.0
3831,2009-01-31 20:00:00,1.0,2.0,0.21428571428571427,0.4805194805194805,17344.0,17992.0,0.0,1.0,Saturday,January,0.0,18227.0,Washington Wizards,Los Angeles Clippers,2009,1200,20173.0
3832,2009-01-31 20:00:00,4.0,2.0,0.275,0.2285714285714285,11338.0,17323.0,0.0,0.0,Saturday,January,0.0,18119.0,Memphis Grizzlies,Los Angeles Lakers,2009,1200,18119.0
3833,2009-01-31 20:30:00,2.0,6.0,0.6,0.6447368421052632,15544.0,15330.0,0.0,2.0,Saturday,January,0.0,16702.0,Houston Rockets,Golden State Warriors,2009,1230,18557.0
3834,2009-01-31 21:00:00,10.0,20.0,0.6,0.6842105263157895,18422.0,16977.0,0.0,2.0,Saturday,January,0.0,18422.0,Phoenix Suns,Chicago Bulls,2009,1260,18422.0
3835,2009-01-31 22:00:00,4.0,3.0,0.5454545454545454,0.5142857142857142,20566.0,20320.0,0.0,1.0,Saturday,January,0.0,20593.0,Portland Trail Blazers,Utah Jazz,2009,1320,20687.0
3836,2009-02-01 12:00:00,1.0,15.0,0.3488372093023256,0.6923076923076923,18624.0,18624.0,0.0,2.0,Sunday,February,0.0,18624.0,Boston Celtics,Minnesota Timberwolves,2009,720,18624.0
3837,2009-02-01 12:00:00,26.0,4.0,0.35714285714285715,0.4666666666666667,18791.0,17702.0,0.0,2.0,Sunday,February,0.0,19800.0,Toronto Raptors,Orlando Magic,2009,720,20152.0
3838,2009-02-02 19:00:00,2.0,2.0,0.20930232558139536,0.4805194805194805,18227.0,15485.0,0.0,1.0,Monday,February,0.0,11442.0,Washington Wizards,Memphis Grizzlies,2009,1140,20173.0
3839,2009-02-02 21:00:00,2.0,25.0,0.21739130434782608,0.6842105263157895,18422.0,17485.0,0.0,1.0,Monday,February,0.0,18422.0,Phoenix Suns,Sacramento Kings,2009,1260,18422.0
3840,2009-02-03 19:00:00,4.0,4.0,0.3488372093023256,0.5662650602409639,20562.0,20562.0,0.0,2.0,Tuesday,February,0.0,20562.0,Cleveland Cavaliers,Toronto Raptors,2009,1140,20562.0
3841,2009-02-03 19:00:00,1.0,2.0,0.3636363636363637,0.2535211267605634,15067.0,18345.0,0.0,2.0,Tuesday,February,0.0,11015.0,Indiana Pacers,Minnesota Timberwolves,2009,1140,18165.0
3842,2009-02-03 19:00:00,15.0,3.0,0.5238095238095238,0.4675324675324675,15528.0,18440.0,0.0,3.0,Tuesday,February,1.0,16831.0,Philadelphia 76ers,Boston Celtics,2009,1140,20664.0
3843,2009-02-03 20:30:00,13.0,6.0,0.6086956521739131,0.6447368421052632,16702.0,18189.0,0.0,3.0,Tuesday,February,0.0,16653.0,Houston Rockets,Chicago Bulls,2009,1230,18557.0
3844,2009-02-03 21:00:00,3.0,2.0,0.6818181818181818,0.7162162162162162,17895.0,15721.0,0.0,3.0,Tuesday,February,0.0,18536.0,Denver Nuggets,San Antonio Spurs,2009,1260,20053.0
3845,2009-02-04 19:00:00,5.0,4.0,0.3409090909090909,0.4666666666666667,19800.0,17276.0,0.0,1.0,Wednesday,February,0.0,19800.0,Toronto Raptors,Los Angeles Lakers,2009,1140,20152.0
3846,2009-02-04 20:00:00,6.0,2.0,0.30952380952380953,0.2285714285714285,18119.0,16512.0,0.0,2.0,Wednesday,February,0.0,10109.0,Memphis Grizzlies,Houston Rockets,2009,1200,18119.0
3847,2009-02-04 20:00:00,4.0,1.0,0.3555555555555556,0.2714285714285714,19111.0,18818.0,0.0,1.0,Wednesday,February,0.0,13745.0,Minnesota Timberwolves,Atlanta Hawks,2009,1200,19356.0
3848,2009-02-04 20:30:00,3.0,3.0,0.6341463414634146,0.5147058823529411,19864.0,20067.0,0.0,3.0,Wednesday,February,0.0,19767.0,Dallas Mavericks,Portland Trail Blazers,2009,1230,20829.0
3849,2009-02-05 19:00:00,2.0,3.0,0.5348837209302325,0.4675324675324675,16831.0,17428.0,0.0,4.0,Thursday,February,0.0,10699.0,Philadelphia 76ers,Indiana Pacers,2009,1140,20664.0
3850,2009-02-05 20:00:00,5.0,15.0,0.8409090909090909,0.6923076923076923,18624.0,18624.0,0.0,5.0,Thursday,February,1.0,18624.0,Boston Celtics,Los Angeles Lakers,2009,1200,18624.0
3851,2009-02-05 22:30:00,3.0,4.0,0.5555555555555556,0.6219512195121951,19911.0,19911.0,0.0,2.0,Thursday,February,0.0,19911.0,Utah Jazz,Dallas Mavericks,2009,1350,19911.0
3852,2009-02-06 19:00:00,26.0,2.0,0.7446808510638298,0.2535211267605634,11015.0,15431.0,0.0,3.0,Friday,February,0.0,13559.0,Indiana Pacers,Orlando Magic,2009,1140,18165.0
3853,2009-02-06 20:00:00,1.0,2.0,0.3023255813953488,0.2285714285714285,10109.0,18119.0,0.0,2.0,Friday,February,0.0,10912.0,Memphis Grizzlies,Los Angeles Clippers,2009,1200,18119.0
3854,2009-02-06 20:00:00,2.0,2.0,0.20454545454545456,0.4805194805194805,11442.0,16248.0,0.0,1.0,Friday,February,0.0,20173.0,Washington Wizards,Denver Nuggets,2009,1200,20173.0
3855,2009-02-06 22:30:00,2.0,25.0,0.6046511627906976,0.6842105263157895,18422.0,15071.0,0.0,2.0,Friday,February,0.0,18422.0,Phoenix Suns,Golden State Warriors,2009,1350,18422.0
3856,2009-02-07 19:00:00,1.0,4.0,0.25,0.7792207792207793,19153.0,18049.0,0.0,2.0,Saturday,February,0.0,18729.0,Atlanta Hawks,Los Angeles Clippers,2009,1140,20150.0
3857,2009-02-07 19:00:00,3.0,3.0,0.5454545454545454,0.4675324675324675,10699.0,17872.0,0.0,4.0,Saturday,February,0.0,17216.0,Philadelphia 76ers,Miami Heat,2009,1140,20664.0
3858,2009-02-07 20:00:00,4.0,2.0,0.3333333333333333,0.2285714285714285,10912.0,17381.0,0.0,0.0,Saturday,February,0.0,11498.0,Memphis Grizzlies,Toronto Raptors,2009,1200,18119.0
3859,2009-02-07 20:30:00,13.0,3.0,0.6086956521739131,0.5147058823529411,19767.0,19935.0,0.0,4.0,Saturday,February,0.0,20349.0,Dallas Mavericks,Chicago Bulls,2009,1230,20829.0
3860,2009-02-07 20:30:00,1.0,6.0,0.3478260869565217,0.6447368421052632,16653.0,17345.0,0.0,1.0,Saturday,February,0.0,16815.0,Houston Rockets,Minnesota Timberwolves,2009,1230,18557.0
3861,2009-02-08 13:00:00,3.0,15.0,0.6888888888888889,0.6923076923076923,18624.0,18624.0,0.0,4.0,Sunday,February,0.0,18624.0,Boston Celtics,San Antonio Spurs,2009,780,18624.0
3862,2009-02-08 15:30:00,5.0,4.0,0.8444444444444444,0.5662650602409639,20562.0,20562.0,0.0,5.0,Sunday,February,0.0,20562.0,Cleveland Cavaliers,Los Angeles Lakers,2009,930,20562.0
3863,2009-02-08 18:00:00,2.0,3.0,0.627906976744186,0.5142857142857142,20593.0,20007.0,0.0,3.0,Sunday,February,0.0,20609.0,Portland Trail Blazers,New York Knicks,2009,1080,20687.0
3864,2009-02-08 18:00:00,2.0,2.0,0.2222222222222222,0.4805194805194805,20173.0,14816.0,0.0,2.0,Sunday,February,0.0,13708.0,Washington Wizards,Indiana Pacers,2009,1080,20173.0
3865,2009-02-09 19:00:00,25.0,3.0,0.6,0.4675324675324675,17216.0,12551.0,0.0,3.0,Monday,February,0.0,16797.0,Philadelphia 76ers,Phoenix Suns,2009,1140,20664.0
3866,2009-02-10 19:00:00,2.0,4.0,0.21739130434782608,0.7792207792207793,18729.0,12016.0,0.0,2.0,Tuesday,February,0.0,17027.0,Atlanta Hawks,Washington Wizards,2009,1140,20150.0
3867,2009-02-10 19:00:00,4.0,2.0,0.39130434782608703,0.2535211267605634,13559.0,15331.0,0.0,2.0,Tuesday,February,0.0,18165.0,Indiana Pacers,Cleveland Cavaliers,2009,1140,18165.0
3868,2009-02-10 19:30:00,2.0,3.0,0.5,0.17142857142857146,15985.0,14621.0,0.0,1.0,Tuesday,February,0.0,16784.0,Miami Heat,Denver Nuggets,2009,1170,19600.0
3869,2009-02-10 20:00:00,4.0,1.0,0.3478260869565217,0.2714285714285714,13745.0,18289.0,0.0,1.0,Tuesday,February,0.0,12722.0,Minnesota Timberwolves,Toronto Raptors,2009,1200,19356.0
3870,2009-02-10 20:30:00,2.0,3.0,0.20408163265306128,0.5147058823529411,20349.0,20398.0,0.0,1.0,Tuesday,February,0.0,19667.0,Dallas Mavericks,Sacramento Kings,2009,1230,20829.0
3871,2009-02-10 20:30:00,2.0,13.0,0.5454545454545454,0.4857142857142857,20886.0,20928.0,0.0,2.0,Tuesday,February,1.0,21896.0,Chicago Bulls,Detroit Pistons,2009,1230,23430.0
3872,2009-02-10 22:30:00,7.0,5.0,0.2553191489361702,0.6923076923076923,18997.0,18997.0,0.0,2.0,Tuesday,February,0.0,18997.0,Los Angeles Lakers,Oklahoma City Thunder,2009,1350,18997.0
3873,2009-02-11 19:00:00,25.0,4.0,0.5869565217391305,0.5662650602409639,20562.0,20562.0,0.0,2.0,Wednesday,February,0.0,20562.0,Cleveland Cavaliers,Phoenix Suns,2009,1140,20562.0
3874,2009-02-11 19:00:00,2.0,3.0,0.5652173913043478,0.4675324675324675,16797.0,14858.0,0.0,4.0,Wednesday,February,0.0,12812.0,Philadelphia 76ers,Memphis Grizzlies,2009,1140,20664.0
3875,2009-02-11 19:00:00,3.0,4.0,0.3617021276595745,0.4666666666666667,19800.0,16537.0,0.0,2.0,Wednesday,February,0.0,18909.0,Toronto Raptors,San Antonio Spurs,2009,1140,20152.0
3876,2009-02-11 20:30:00,2.0,6.0,0.2,0.6447368421052632,16815.0,17453.0,0.0,0.0,Wednesday,February,0.0,15626.0,Houston Rockets,Sacramento Kings,2009,1230,18557.0
3877,2009-02-11 21:00:00,5.0,4.0,0.5625,0.6219512195121951,19911.0,19911.0,0.0,3.0,Wednesday,February,0.0,19911.0,Utah Jazz,Los Angeles Lakers,2009,1260,19911.0
3878,2009-02-11 22:00:00,7.0,3.0,0.6363636363636364,0.5142857142857142,20609.0,20652.0,0.0,3.0,Wednesday,February,0.0,20050.0,Portland Trail Blazers,Oklahoma City Thunder,2009,1320,20687.0
3879,2009-02-11 22:30:00,2.0,1.0,0.3541666666666667,0.2676056338028169,15637.0,12019.0,0.0,0.0,Wednesday,February,0.0,16928.0,Los Angeles Clippers,New York Knicks,2009,1350,19627.0
3880,2009-02-12 19:00:00,3.0,13.0,0.5111111111111111,0.4857142857142857,21896.0,20546.0,0.0,2.0,Thursday,February,1.0,21801.0,Chicago Bulls,Miami Heat,2009,1140,23430.0
3881,2009-02-12 21:30:00,15.0,3.0,0.6041666666666666,0.5147058823529411,19667.0,20079.0,0.0,3.0,Thursday,February,0.0,20285.0,Dallas Mavericks,Boston Celtics,2009,1290,20829.0
3882,2009-02-17 19:00:00,3.0,2.0,0.5531914893617021,0.2535211267605634,18165.0,16213.0,0.0,4.0,Tuesday,February,0.0,13259.0,Indiana Pacers,Philadelphia 76ers,2009,1140,18165.0
3883,2009-02-17 19:00:00,1.0,2.0,0.2340425531914893,0.4805194805194805,13708.0,15773.0,0.0,2.0,Tuesday,February,0.0,11623.0,Washington Wizards,Minnesota Timberwolves,2009,1140,20173.0
3884,2009-02-17 21:00:00,1.0,25.0,0.5957446808510638,0.6842105263157895,18422.0,14568.0,0.0,3.0,Tuesday,February,0.0,18422.0,Phoenix Suns,Los Angeles Clippers,2009,1260,18422.0
3885,2009-02-17 21:00:00,2.0,4.0,0.5714285714285714,0.6219512195121951,19911.0,19911.0,0.0,4.0,Tuesday,February,0.0,19911.0,Utah Jazz,Memphis Grizzlies,2009,1260,19911.0
3886,2009-02-17 22:30:00,4.0,5.0,0.8333333333333334,0.6923076923076923,18997.0,18997.0,0.0,4.0,Tuesday,February,0.0,18997.0,Los Angeles Lakers,Atlanta Hawks,2009,1350,18997.0
3887,2009-02-18 19:00:00,2.0,3.0,0.5416666666666666,0.4675324675324675,12812.0,13991.0,0.0,3.0,Wednesday,February,0.0,15979.0,Philadelphia 76ers,Denver Nuggets,2009,1140,20664.0
3888,2009-02-18 19:00:00,4.0,4.0,0.3541666666666667,0.4666666666666667,18909.0,14269.0,0.0,2.0,Wednesday,February,0.0,19800.0,Toronto Raptors,Cleveland Cavaliers,2009,1140,20152.0
3889,2009-02-18 19:30:00,1.0,3.0,0.3469387755102041,0.17142857142857146,16784.0,15803.0,0.0,1.0,Wednesday,February,0.0,17525.0,Miami Heat,Minnesota Timberwolves,2009,1170,19600.0
3890,2009-02-18 22:00:00,2.0,3.0,0.6304347826086957,0.5142857142857142,20050.0,20218.0,0.0,3.0,Wednesday,February,0.0,20385.0,Portland Trail Blazers,Memphis Grizzlies,2009,1320,20687.0
3891,2009-02-18 22:30:00,25.0,1.0,0.6041666666666666,0.2676056338028169,16928.0,18964.0,0.0,3.0,Wednesday,February,0.0,18169.0,Los Angeles Clippers,Phoenix Suns,2009,1350,19627.0
3892,2009-02-19 22:30:00,15.0,4.0,0.58,0.6219512195121951,19911.0,19797.0,0.0,4.0,Thursday,February,0.0,19911.0,Utah Jazz,Boston Celtics,2009,1350,19911.0
3893,2009-02-20 20:00:00,3.0,6.0,0.6078431372549019,0.6447368421052632,15626.0,18275.0,0.0,3.0,Friday,February,1.0,18195.0,Houston Rockets,Dallas Mavericks,2009,1200,18557.0
3894,2009-02-20 20:00:00,2.0,2.0,0.21153846153846154,0.2285714285714285,11498.0,18119.0,0.0,1.0,Friday,February,0.0,15036.0,Memphis Grizzlies,Sacramento Kings,2009,1200,18119.0
3895,2009-02-20 20:00:00,2.0,1.0,0.34,0.2714285714285714,12722.0,16906.0,0.0,1.0,Friday,February,0.0,13777.0,Minnesota Timberwolves,Indiana Pacers,2009,1200,19356.0
3896,2009-02-20 20:30:00,2.0,13.0,0.6938775510204082,0.4857142857142857,21801.0,20935.0,0.0,4.0,Friday,February,0.0,21970.0,Chicago Bulls,Denver Nuggets,2009,1230,23430.0
3897,2009-02-20 21:00:00,7.0,25.0,0.6122448979591837,0.6842105263157895,18422.0,14973.0,0.0,3.0,Friday,February,0.0,18422.0,Phoenix Suns,Oklahoma City Thunder,2009,1260,18422.0
3898,2009-02-20 22:00:00,4.0,3.0,0.6382978723404256,0.5142857142857142,20385.0,20664.0,0.0,4.0,Friday,February,0.0,20250.0,Portland Trail Blazers,Atlanta Hawks,2009,1320,20687.0
3899,2009-02-21 15:30:00,3.0,3.0,0.5306122448979592,0.17142857142857146,17525.0,14983.0,0.0,2.0,Saturday,February,0.0,19600.0,Miami Heat,Philadelphia 76ers,2009,930,19600.0
3900,2009-02-21 20:00:00,3.0,2.0,0.22916666666666666,0.4805194805194805,11623.0,18762.0,0.0,2.0,Saturday,February,0.0,20173.0,Washington Wizards,San Antonio Spurs,2009,1200,20173.0
3901,2009-02-21 21:00:00,2.0,3.0,0.2075471698113208,0.5147058823529411,20285.0,19558.0,0.0,1.0,Saturday,February,0.0,20223.0,Dallas Mavericks,Sacramento Kings,2009,1260,20829.0
3902,2009-02-22 12:00:00,13.0,2.0,0.42,0.2535211267605634,13259.0,17277.0,0.0,4.0,Sunday,February,0.0,17083.0,Indiana Pacers,Chicago Bulls,2009,720,18165.0
3903,2009-02-22 12:00:00,2.0,4.0,0.36,0.4666666666666667,19800.0,17273.0,0.0,3.0,Sunday,February,0.0,19800.0,Toronto Raptors,New York Knicks,2009,720,20152.0
3904,2009-02-22 14:30:00,15.0,25.0,0.6,0.6842105263157895,18422.0,16155.0,0.0,3.0,Sunday,February,0.0,18422.0,Phoenix Suns,Boston Celtics,2009,870,18422.0
3905,2009-02-22 18:00:00,1.0,3.0,0.6458333333333334,0.5142857142857142,20250.0,20532.0,0.0,4.0,Sunday,February,0.0,20447.0,Portland Trail Blazers,Los Angeles Clippers,2009,1080,20687.0
3906,2009-02-22 19:00:00,5.0,1.0,0.3333333333333333,0.2714285714285714,13777.0,15789.0,0.0,1.0,Sunday,February,0.0,19177.0,Minnesota Timberwolves,Los Angeles Lakers,2009,1140,19356.0
3907,2009-02-22 20:00:00,2.0,4.0,0.5,0.5662650602409639,20562.0,20562.0,0.0,0.0,Sunday,February,0.0,20562.0,Cleveland Cavaliers,Detroit Pistons,2009,1200,20562.0
3908,2009-02-23 21:00:00,15.0,2.0,0.6666666666666666,0.7162162162162162,18536.0,19155.0,0.0,2.0,Monday,February,0.0,19784.0,Denver Nuggets,Boston Celtics,2009,1260,20053.0
3909,2009-02-23 21:00:00,4.0,4.0,0.5882352941176471,0.6219512195121951,19911.0,17565.0,0.0,4.0,Monday,February,0.0,19911.0,Utah Jazz,Atlanta Hawks,2009,1260,19911.0
3910,2009-02-23 22:30:00,2.0,1.0,0.2641509433962264,0.2676056338028169,18169.0,19384.0,0.0,2.0,Monday,February,0.0,15383.0,Los Angeles Clippers,Golden State Warriors,2009,1350,19627.0
