Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Capacity,Visitor,Playoffs?,Last Five,Day of Week,Month,Rivalry?,Attendance
2014-01-19 18:00:00,13.0,24.0,0.2564102564102564,0.2368421052631579,16489.0,15118.0,18846.0,Boston Celtics,0.0,1.0,Sunday,January,0.0,17548.0
2014-01-19 19:00:00,5.0,15.0,0.3783783783783784,0.6781609195402298,18203.0,18203.0,18203.0,Sacramento Kings,0.0,2.0,Sunday,January,0.0,18203.0
2014-01-19 19:00:00,1.0,5.0,0.7804878048780488,0.7010309278350515,18581.0,16873.0,18581.0,Milwaukee Bucks,0.0,4.0,Sunday,January,0.0,18096.0
2014-01-19 20:00:00,3.0,22.0,0.5641025641025641,0.2857142857142857,16486.0,16819.0,18422.0,Denver Nuggets,0.0,2.0,Sunday,January,0.0,16211.0
2014-01-20 13:00:00,4.0,3.0,0.5714285714285714,0.7866666666666666,13344.0,14935.0,20562.0,Dallas Mavericks,0.0,3.0,Monday,January,0.0,18762.0
2014-01-20 14:00:00,5.0,3.0,0.4871794871794872,0.34210526315789475,17039.0,18110.0,20356.0,Philadelphia 76ers,0.0,4.0,Monday,January,0.0,18650.0
2014-01-20 14:30:00,12.0,4.0,0.3684210526315789,0.625,19812.0,19812.0,19812.0,Brooklyn Nets,0.0,2.0,Monday,January,1.0,19812.0
2014-01-20 17:00:00,2.0,3.0,0.38461538461538464,0.7222222222222222,17212.0,18119.0,18119.0,New Orleans Pelicans,0.0,1.0,Monday,January,0.0,17485.0
2014-01-20 17:30:00,22.0,6.0,0.6842105263157895,0.5925925925925926,13115.0,16728.0,19287.0,Miami Heat,0.0,1.0,Monday,January,0.0,19262.0
2014-01-20 20:00:00,6.0,29.0,0.36585365853658536,0.8,21710.0,18062.0,22261.0,Los Angeles Lakers,0.0,2.0,Monday,January,0.0,21626.0
2014-01-20 20:00:00,17.0,13.0,0.75,0.7073170731707317,18082.0,18055.0,18523.0,Portland Trail Blazers,0.0,4.0,Monday,January,0.0,18135.0
2014-01-21 19:30:00,24.0,12.0,0.25,0.5476190476190477,17732.0,17732.0,17732.0,Orlando Magic,0.0,1.0,Tuesday,January,0.0,15482.0
2014-01-21 19:30:00,13.0,22.0,0.6923076923076923,0.7010309278350515,20097.0,15200.0,20350.0,Boston Celtics,0.0,2.0,Tuesday,January,0.0,19619.0
2014-01-21 20:00:00,17.0,15.0,0.7317073170731707,0.6781609195402298,18203.0,18203.0,18203.0,Portland Trail Blazers,0.0,3.0,Tuesday,January,0.0,18203.0
2014-01-21 21:00:00,1.0,4.0,0.2926829268292683,0.5,17232.0,17184.0,19911.0,Minnesota Timberwolves,0.0,2.0,Tuesday,January,0.0,16387.0
2014-01-22 19:00:00,29.0,3.0,0.375,0.7866666666666666,18762.0,13921.0,20562.0,Chicago Bulls,0.0,2.0,Wednesday,January,1.0,16890.0
2014-01-22 19:00:00,6.0,24.0,0.24390243902439024,0.2368421052631579,17548.0,15017.0,18846.0,Atlanta Hawks,0.0,1.0,Wednesday,January,0.0,16713.0
2014-01-22 19:00:00,4.0,7.0,0.5526315789473685,0.3947368421052632,17706.0,17291.0,20457.0,Dallas Mavericks,0.0,3.0,Wednesday,January,0.0,18179.0
2014-01-22 19:00:00,13.0,3.0,0.475,0.34210526315789475,18650.0,10189.0,20356.0,Boston Celtics,0.0,3.0,Wednesday,January,0.0,14492.0
2014-01-22 19:30:00,5.0,4.0,0.325,0.625,19812.0,19812.0,19812.0,Philadelphia 76ers,0.0,1.0,Wednesday,January,0.0,19812.0
2014-01-22 20:00:00,5.0,13.0,0.38461538461538464,0.7073170731707317,18135.0,18055.0,18523.0,Sacramento Kings,0.0,2.0,Wednesday,January,0.0,16488.0
2014-01-22 20:00:00,15.0,5.0,0.7619047619047619,0.7010309278350515,18096.0,18797.0,18581.0,Oklahoma City Thunder,0.0,3.0,Wednesday,January,0.0,18581.0
2014-01-22 22:30:00,7.0,22.0,0.575,0.2857142857142857,16211.0,18319.0,18422.0,Indiana Pacers,0.0,3.0,Wednesday,January,0.0,16465.0
2014-01-23 20:00:00,6.0,22.0,0.7,0.7010309278350515,19619.0,16500.0,20350.0,Los Angeles Lakers,0.0,3.0,Thursday,January,0.0,19608.0
2014-01-23 22:30:00,3.0,17.0,0.7380952380952381,0.3896103896103896,19998.0,20636.0,20618.0,Denver Nuggets,0.0,3.0,Thursday,January,0.0,20066.0
2014-01-24 19:00:00,6.0,24.0,0.2619047619047619,0.2368421052631579,16713.0,12632.0,18846.0,Los Angeles Lakers,0.0,2.0,Friday,January,0.0,16101.0
2014-01-24 19:00:00,7.0,5.0,0.5641025641025641,0.3947368421052632,19286.0,12008.0,20856.0,Toronto Raptors,0.0,3.0,Friday,January,0.0,11489.0
2014-01-24 19:30:00,5.0,6.0,0.7674418604651163,0.5925925925925926,19262.0,16631.0,19287.0,San Antonio Spurs,0.0,3.0,Friday,January,0.0,17601.0
2014-01-24 19:30:00,15.0,13.0,0.7674418604651163,0.6463414634146342,18624.0,14890.0,18624.0,Oklahoma City Thunder,0.0,5.0,Friday,January,0.0,18624.0
2014-01-24 19:30:00,4.0,12.0,0.5454545454545454,0.5476190476190477,15482.0,17732.0,17732.0,Dallas Mavericks,0.0,2.0,Friday,January,0.0,16110.0
2014-01-24 19:30:00,1.0,3.0,0.20512820512820512,0.7866666666666666,16890.0,15353.0,20562.0,Milwaukee Bucks,0.0,1.0,Friday,January,0.0,17147.0
2014-01-24 20:00:00,2.0,29.0,0.6744186046511628,0.8,21626.0,18392.0,22261.0,Los Angeles Clippers,0.0,4.0,Friday,January,0.0,21755.0
2014-01-24 20:00:00,3.0,13.0,0.5121951219512195,0.7073170731707317,16488.0,0.0,18523.0,Memphis Grizzlies,0.0,4.0,Friday,January,0.0,16998.0
2014-01-24 21:00:00,3.0,22.0,0.4878048780487805,0.2857142857142857,16465.0,18055.0,18422.0,Washington Wizards,0.0,3.0,Friday,January,0.0,16198.0
2014-01-25 19:00:00,2.0,7.0,0.55,0.3947368421052632,18179.0,16121.0,20457.0,Los Angeles Clippers,0.0,3.0,Saturday,January,0.0,19800.0
2014-01-25 19:30:00,15.0,5.0,0.30952380952380953,0.3947368421052632,11489.0,13986.0,20856.0,Oklahoma City Thunder,0.0,1.0,Saturday,January,0.0,19217.0
2014-01-25 20:00:00,13.0,3.0,0.5238095238095238,0.7222222222222222,17485.0,18119.0,18119.0,Houston Rockets,0.0,4.0,Saturday,January,0.0,17512.0
2014-01-25 21:00:00,7.0,3.0,0.7804878048780488,0.5487804878048781,18486.0,16263.0,19155.0,Indiana Pacers,0.0,3.0,Saturday,January,0.0,19155.0
2014-01-25 21:00:00,3.0,4.0,0.4761904761904762,0.5,16387.0,17513.0,19911.0,Washington Wizards,0.0,2.0,Saturday,January,0.0,17754.0
2014-01-25 22:00:00,1.0,17.0,0.7441860465116279,0.3896103896103896,20066.0,20604.0,20618.0,Minnesota Timberwolves,0.0,3.0,Saturday,January,0.0,20006.0
2014-01-26 13:00:00,5.0,22.0,0.75,0.7010309278350515,19608.0,15226.0,20350.0,San Antonio Spurs,0.0,2.0,Sunday,January,0.0,19683.0
2014-01-26 15:30:00,6.0,4.0,0.375,0.625,19812.0,18320.0,19812.0,Los Angeles Lakers,0.0,1.0,Sunday,January,0.0,19812.0
2014-01-26 18:00:00,22.0,3.0,0.5714285714285714,0.7866666666666666,17147.0,12037.0,20562.0,Phoenix Suns,0.0,3.0,Sunday,January,0.0,15872.0
2014-01-26 18:30:00,12.0,13.0,0.475,0.6463414634146342,18624.0,14890.0,18624.0,Brooklyn Nets,0.0,4.0,Sunday,January,0.0,18624.0
2014-01-26 19:30:00,2.0,4.0,0.3953488372093023,0.68,20375.0,14168.0,20799.0,Detroit Pistons,0.0,1.0,Sunday,January,0.0,19662.0
2014-01-27 19:00:00,22.0,5.0,0.5813953488372093,0.3947368421052632,19217.0,10736.0,20856.0,Phoenix Suns,0.0,4.0,Monday,January,0.0,10793.0
2014-01-27 19:30:00,7.0,12.0,0.5609756097560976,0.5476190476190477,16110.0,17732.0,17732.0,Toronto Raptors,0.0,3.0,Monday,January,0.0,15790.0
2014-01-27 20:00:00,1.0,29.0,0.4883720930232558,0.8,21755.0,22195.0,22261.0,Minnesota Timberwolves,0.0,4.0,Monday,January,0.0,21637.0
2014-01-27 20:00:00,6.0,15.0,0.7777777777777778,0.6781609195402298,18203.0,18203.0,18203.0,Atlanta Hawks,0.0,5.0,Monday,January,0.0,18203.0
2014-01-27 21:00:00,5.0,4.0,0.32558139534883723,0.5,17754.0,17272.0,19911.0,Sacramento Kings,0.0,3.0,Monday,January,0.0,16663.0
2014-01-28 19:00:00,2.0,3.0,0.4186046511627907,0.7866666666666666,15872.0,16519.0,20562.0,New Orleans Pelicans,0.0,4.0,Tuesday,January,0.0,13985.0
2014-01-28 19:30:00,13.0,4.0,0.3902439024390244,0.625,19812.0,0.0,19812.0,Boston Celtics,0.0,2.0,Tuesday,January,1.0,19812.0
2014-01-28 20:00:00,5.0,13.0,0.7333333333333333,0.7073170731707317,16998.0,16611.0,18523.0,San Antonio Spurs,0.0,2.0,Tuesday,January,1.0,18314.0
2014-01-28 22:00:00,3.0,17.0,0.7111111111111111,0.3896103896103896,20006.0,20636.0,20618.0,Memphis Grizzlies,0.0,2.0,Tuesday,January,0.0,19385.0
2014-01-28 22:30:00,7.0,6.0,0.3333333333333333,0.7125,18997.0,18997.0,18997.0,Indiana Pacers,0.0,0.0,Tuesday,January,0.0,18997.0
2014-01-29 19:00:00,15.0,22.0,0.7826086956521741,0.7010309278350515,19683.0,14522.0,20350.0,Oklahoma City Thunder,0.0,5.0,Wednesday,January,0.0,19673.0
2014-01-29 19:00:00,24.0,7.0,0.5714285714285714,0.3947368421052632,19800.0,15546.0,20457.0,Orlando Magic,0.0,4.0,Wednesday,January,0.0,17694.0
2014-01-29 19:30:00,5.0,13.0,0.3181818181818182,0.6463414634146342,18624.0,14890.0,18624.0,Philadelphia 76ers,0.0,2.0,Wednesday,January,1.0,18624.0
2014-01-29 20:00:00,2.0,1.0,0.4090909090909091,0.6973684210526315,17111.0,13483.0,19888.0,New Orleans Pelicans,0.0,3.0,Wednesday,January,0.0,11702.0
2014-01-29 20:30:00,13.0,4.0,0.6382978723404256,0.68,19662.0,15363.0,20799.0,Houston Rockets,0.0,3.0,Wednesday,January,1.0,19359.0
2014-01-29 21:30:00,29.0,5.0,0.7173913043478259,0.7010309278350515,18581.0,17669.0,18581.0,Chicago Bulls,0.0,1.0,Wednesday,January,0.0,18581.0
2014-01-29 22:30:00,3.0,2.0,0.4772727272727273,0.6829268292682927,19208.0,8957.0,19672.0,Washington Wizards,0.0,2.0,Wednesday,January,0.0,19060.0
2014-01-30 19:00:00,22.0,7.0,0.6,0.7826086956521741,18165.0,12471.0,18165.0,Phoenix Suns,0.0,4.0,Thursday,January,0.0,16541.0
2014-01-30 20:00:00,3.0,4.0,0.4047619047619048,0.625,19812.0,16589.0,19812.0,Cleveland Cavaliers,0.0,3.0,Thursday,January,0.0,19812.0
2014-01-31 19:00:00,1.0,24.0,0.2608695652173913,0.2368421052631579,16101.0,15548.0,18846.0,Milwaukee Bucks,0.0,2.0,Friday,January,0.0,17292.0
2014-01-31 19:30:00,6.0,5.0,0.3111111111111111,0.3947368421052632,10793.0,14333.0,20856.0,Atlanta Hawks,0.0,1.0,Friday,January,0.0,14702.0
2014-01-31 20:00:00,15.0,12.0,0.7872340425531915,0.5476190476190477,15790.0,17732.0,17732.0,Oklahoma City Thunder,0.0,5.0,Friday,January,0.0,17732.0
2014-01-31 20:00:00,3.0,1.0,0.4888888888888889,0.6973684210526315,11702.0,17293.0,19888.0,Memphis Grizzlies,0.0,3.0,Friday,January,0.0,17429.0
2014-01-31 20:30:00,5.0,4.0,0.3409090909090909,0.68,19359.0,11433.0,20799.0,Sacramento Kings,0.0,0.0,Friday,January,0.0,19614.0
2014-01-31 21:00:00,7.0,3.0,0.5813953488372093,0.5487804878048781,19155.0,12516.0,19155.0,Toronto Raptors,0.0,4.0,Friday,January,0.0,17131.0
2014-01-31 22:30:00,5.0,4.0,0.3181818181818182,0.5,16663.0,16889.0,19911.0,Golden State Warriors,0.0,2.0,Friday,January,0.0,19911.0
2014-02-01 19:00:00,9.0,7.0,0.7727272727272727,0.7826086956521741,16541.0,15374.0,18165.0,Brooklyn Nets,0.0,3.0,Saturday,February,0.0,18165.0
2014-02-01 19:00:00,16.0,3.0,0.4888888888888889,0.34210526315789475,14492.0,13625.0,20356.0,Oklahoma City Thunder,0.0,3.0,Saturday,February,0.0,20356.0
2014-02-01 19:30:00,1.0,5.0,0.4782608695652174,0.5925925925925926,17601.0,0.0,19287.0,Minnesota Timberwolves,0.0,2.0,Saturday,February,0.0,13018.0
2014-02-01 20:00:00,3.0,13.0,0.6458333333333334,0.7073170731707317,18314.0,13041.0,18523.0,Cleveland Cavaliers,0.0,3.0,Saturday,February,0.0,18309.0
2014-02-01 20:00:00,2.0,4.0,0.18181818181818185,0.7222222222222222,17512.0,16413.0,18119.0,Milwaukee Bucks,0.0,0.0,Saturday,February,0.0,17017.0
2014-02-01 20:30:00,21.0,4.0,0.3953488372093023,0.625,19812.0,15476.0,19812.0,Miami Heat,0.0,3.0,Saturday,February,1.0,19812.0
2014-02-01 20:30:00,4.0,4.0,0.7234042553191491,0.7010309278350515,18581.0,18797.0,18581.0,Sacramento Kings,0.0,2.0,Saturday,February,0.0,18581.0
2014-02-01 22:00:00,5.0,14.0,0.5681818181818182,0.3896103896103896,19385.0,19939.0,20618.0,Toronto Raptors,0.0,3.0,Saturday,February,0.0,19996.0
2014-02-01 22:30:00,4.0,2.0,0.3111111111111111,0.6829268292682927,19060.0,15800.0,19672.0,Utah Jazz,0.0,2.0,Saturday,February,0.0,19060.0
2014-02-02 13:00:00,23.0,10.0,0.2553191489361702,0.6463414634146342,18624.0,14890.0,18624.0,Orlando Magic,0.0,1.0,Sunday,February,0.0,18624.0
2014-02-03 19:00:00,23.0,7.0,0.25,0.7826086956521741,18165.0,14333.0,18165.0,Orlando Magic,0.0,1.0,Monday,February,0.0,16266.0
2014-02-03 19:00:00,14.0,3.0,0.5,0.34210526315789475,20356.0,20173.0,20356.0,Portland Trail Blazers,0.0,3.0,Monday,February,0.0,13259.0
2014-02-03 19:30:00,3.0,21.0,0.7045454545454546,0.7010309278350515,19673.0,14645.0,20350.0,Detroit Pistons,0.0,4.0,Monday,February,0.0,19802.0
2014-02-03 19:30:00,6.0,9.0,0.2978723404255319,0.5476190476190477,17732.0,17732.0,17732.0,Philadelphia 76ers,0.0,1.0,Monday,February,0.0,16727.0
2014-02-03 20:00:00,4.0,16.0,0.7755102040816326,0.6781609195402298,18203.0,18203.0,18203.0,Memphis Grizzlies,0.0,4.0,Monday,February,0.0,18203.0
2014-02-03 20:30:00,3.0,4.0,0.5625,0.68,19614.0,12760.0,20799.0,Cleveland Cavaliers,0.0,3.0,Monday,February,0.0,19595.0
2014-02-03 21:00:00,2.0,2.0,0.6734693877551021,0.5487804878048781,17131.0,14004.0,19155.0,Los Angeles Clippers,0.0,3.0,Monday,February,0.0,16567.0
2014-02-03 21:00:00,5.0,4.0,0.3043478260869565,0.5,19911.0,19911.0,19911.0,Toronto Raptors,0.0,2.0,Monday,February,0.0,17139.0
2014-02-04 19:30:00,7.0,5.0,0.7826086956521741,0.5925925925925926,13018.0,10998.0,19287.0,Indiana Pacers,0.0,4.0,Tuesday,February,0.0,15374.0
2014-02-04 20:00:00,6.0,1.0,0.4893617021276596,0.6973684210526315,17429.0,17228.0,19888.0,Los Angeles Lakers,0.0,3.0,Tuesday,February,0.0,12559.0
2014-02-04 21:00:00,27.0,25.0,0.5869565217391305,0.2857142857142857,16198.0,18055.0,18422.0,Chicago Bulls,0.0,4.0,Tuesday,February,0.0,16636.0
2014-02-05 19:00:00,4.0,3.0,0.4893617021276596,0.34210526315789475,13259.0,16256.0,20356.0,San Antonio Spurs,0.0,3.0,Wednesday,February,0.0,15791.0
2014-02-05 19:00:00,6.0,3.0,0.3404255319148936,0.7866666666666666,13985.0,13092.0,20562.0,Los Angeles Lakers,0.0,1.0,Wednesday,February,0.0,15205.0
2014-02-05 19:00:00,3.0,23.0,0.2653061224489796,0.2368421052631579,17292.0,17283.0,18846.0,Detroit Pistons,0.0,2.0,Wednesday,February,0.0,15166.0
2014-02-05 19:00:00,10.0,6.0,0.2916666666666667,0.3947368421052632,14702.0,14013.0,20856.0,Boston Celtics,0.0,1.0,Wednesday,February,1.0,10267.0
2014-02-05 20:00:00,1.0,16.0,0.78,0.6781609195402298,18203.0,18203.0,18203.0,Minnesota Timberwolves,0.0,4.0,Wednesday,February,0.0,18203.0
2014-02-05 20:00:00,14.0,4.0,0.7083333333333334,0.625,19812.0,16362.0,19812.0,Portland Trail Blazers,0.0,2.0,Wednesday,February,0.0,19812.0
2014-02-05 20:00:00,25.0,13.0,0.5744680851063829,0.7073170731707317,18309.0,16611.0,18523.0,Phoenix Suns,0.0,3.0,Wednesday,February,0.0,18217.0
2014-02-05 20:00:00,4.0,4.0,0.5416666666666666,0.7222222222222222,17017.0,15812.0,18119.0,Dallas Mavericks,0.0,3.0,Wednesday,February,0.0,16188.0
2014-02-05 21:00:00,2.0,2.0,0.1956521739130435,0.5487804878048781,16567.0,15721.0,19155.0,Milwaukee Bucks,0.0,1.0,Wednesday,February,0.0,15122.0
2014-02-05 22:30:00,21.0,2.0,0.7111111111111111,0.6829268292682927,19060.0,10583.0,19672.0,Miami Heat,0.0,4.0,Wednesday,February,0.0,19672.0
2014-02-06 20:00:00,4.0,9.0,0.72,0.5476190476190477,16727.0,17732.0,17732.0,San Antonio Spurs,0.0,3.0,Thursday,February,0.0,17732.0
2014-02-07 19:00:00,6.0,6.0,0.2857142857142857,0.3947368421052632,10267.0,17124.0,20856.0,Los Angeles Lakers,0.0,0.0,Friday,February,0.0,15211.0
2014-02-07 19:00:00,14.0,7.0,0.6938775510204082,0.7826086956521741,16266.0,16712.0,18165.0,Portland Trail Blazers,0.0,2.0,Friday,February,0.0,18165.0
2014-02-07 19:00:00,16.0,23.0,0.28,0.2368421052631579,15166.0,17283.0,18846.0,Oklahoma City Thunder,0.0,3.0,Friday,February,0.0,15595.0
2014-02-07 19:00:00,3.0,3.0,0.4791666666666667,0.34210526315789475,15791.0,19771.0,20356.0,Cleveland Cavaliers,0.0,2.0,Friday,February,0.0,16294.0
2014-02-07 19:30:00,4.0,10.0,0.3541666666666667,0.6463414634146342,18624.0,14890.0,18624.0,Sacramento Kings,0.0,2.0,Friday,February,0.0,18624.0
2014-02-07 19:30:00,2.0,4.0,0.39130434782608703,0.625,19812.0,18872.0,19812.0,Denver Nuggets,0.0,2.0,Friday,February,0.0,19812.0
2014-02-07 20:30:00,4.0,4.0,0.2978723404255319,0.68,19595.0,12290.0,20799.0,Utah Jazz,0.0,1.0,Friday,February,0.0,19928.0
2014-02-07 22:30:00,5.0,2.0,0.5531914893617021,0.6829268292682927,19672.0,14534.0,19672.0,Toronto Raptors,0.0,2.0,Friday,February,0.0,19060.0
2014-02-08 19:30:00,4.0,5.0,0.5510204081632653,0.5925925925925926,15374.0,12209.0,19287.0,Memphis Grizzlies,0.0,3.0,Saturday,February,0.0,15190.0
2014-02-08 20:00:00,14.0,1.0,0.7,0.6973684210526315,12559.0,18397.0,19888.0,Portland Trail Blazers,0.0,3.0,Saturday,February,0.0,17506.0
2014-02-08 21:00:00,21.0,4.0,0.3125,0.5,17139.0,19911.0,19911.0,Miami Heat,0.0,1.0,Saturday,February,0.0,19911.0
2014-02-08 21:00:00,5.0,25.0,0.5833333333333334,0.2857142857142857,16636.0,0.0,18422.0,Golden State Warriors,0.0,3.0,Saturday,February,0.0,17846.0
2014-02-09 13:00:00,4.0,16.0,0.7692307692307693,0.6781609195402298,18203.0,18203.0,18203.0,New York Knicks,0.0,3.0,Sunday,February,0.0,18203.0
2014-02-09 15:30:00,27.0,6.0,0.3469387755102041,0.7125,18997.0,18997.0,18997.0,Chicago Bulls,0.0,2.0,Sunday,February,0.0,18997.0
2014-02-09 18:00:00,7.0,23.0,0.29411764705882354,0.2368421052631579,15595.0,15092.0,18846.0,Indiana Pacers,0.0,3.0,Sunday,February,0.0,16366.0
2014-02-09 18:00:00,4.0,3.0,0.54,0.7866666666666666,15205.0,9163.0,20562.0,Memphis Grizzlies,0.0,2.0,Sunday,February,0.0,16484.0
2014-02-09 18:00:00,4.0,3.0,0.4897959183673469,0.34210526315789475,16294.0,18588.0,20356.0,Sacramento Kings,0.0,3.0,Sunday,February,0.0,18173.0
2014-02-09 18:00:00,4.0,10.0,0.5882352941176471,0.6463414634146342,18624.0,14890.0,18624.0,Dallas Mavericks,0.0,5.0,Sunday,February,0.0,17650.0
2014-02-09 18:00:00,2.0,9.0,0.42857142857142855,0.5476190476190477,17732.0,10983.0,17732.0,New Orleans Pelicans,0.0,3.0,Sunday,February,0.0,17732.0
2014-02-09 21:30:00,6.0,2.0,0.28,0.6829268292682927,19060.0,9661.0,19672.0,Philadelphia 76ers,0.0,0.0,Sunday,February,0.0,19157.0
2014-02-10 19:00:00,2.0,7.0,0.7755102040816326,0.7826086956521741,18165.0,16618.0,18165.0,Denver Nuggets,0.0,4.0,Monday,February,0.0,16124.0
2014-02-10 19:00:00,2.0,5.0,0.5625,0.3947368421052632,17694.0,18106.0,20457.0,New Orleans Pelicans,0.0,2.0,Monday,February,0.0,17596.0
2014-02-10 20:00:00,13.0,1.0,0.4509803921568628,0.6973684210526315,17506.0,18322.0,19888.0,Houston Rockets,0.0,1.0,Monday,February,0.0,12002.0
2014-02-11 19:00:00,4.0,3.0,0.34,0.7866666666666666,16484.0,20562.0,20562.0,Sacramento Kings,0.0,2.0,Tuesday,February,0.0,14245.0
2014-02-11 20:00:00,5.0,27.0,0.4791666666666667,0.8,21637.0,23208.0,22261.0,Atlanta Hawks,0.0,3.0,Tuesday,February,0.0,21325.0
2014-02-11 20:00:00,3.0,4.0,0.48,0.7222222222222222,16188.0,13944.0,18119.0,Washington Wizards,0.0,2.0,Tuesday,February,0.0,15613.0
2014-02-11 21:00:00,21.0,25.0,0.5714285714285714,0.2857142857142857,17846.0,14487.0,18422.0,Miami Heat,0.0,2.0,Tuesday,February,0.0,17927.0
2014-02-11 22:00:00,16.0,14.0,0.6862745098039216,0.3896103896103896,19996.0,19800.0,20618.0,Oklahoma City Thunder,0.0,2.0,Tuesday,February,0.0,20018.0
2014-02-11 22:30:00,4.0,6.0,0.32653061224489793,0.7125,18997.0,18997.0,18997.0,Utah Jazz,0.0,2.0,Tuesday,February,0.0,18209.0
2014-02-12 19:00:00,5.0,5.0,0.5714285714285714,0.3947368421052632,17596.0,13640.0,20457.0,Atlanta Hawks,0.0,3.0,Wednesday,February,0.0,17121.0
2014-02-12 19:00:00,4.0,23.0,0.28846153846153844,0.2368421052631579,16366.0,13273.0,18846.0,Memphis Grizzlies,0.0,3.0,Wednesday,February,0.0,15310.0
2014-02-12 19:00:00,4.0,7.0,0.76,0.7826086956521741,16124.0,16670.0,18165.0,Dallas Mavericks,0.0,3.0,Wednesday,February,0.0,17663.0
2014-02-12 19:30:00,4.0,10.0,0.7115384615384616,0.6463414634146342,17650.0,18321.0,18624.0,San Antonio Spurs,0.0,3.0,Wednesday,February,0.0,17922.0
2014-02-12 19:30:00,4.0,4.0,0.35294117647058826,0.625,19812.0,19763.0,19812.0,Sacramento Kings,0.0,2.0,Wednesday,February,0.0,19812.0
2014-02-12 20:00:00,3.0,13.0,0.4705882352941176,0.7073170731707317,18217.0,14501.0,18523.0,Washington Wizards,0.0,1.0,Wednesday,February,0.0,18314.0
2014-02-12 20:00:00,2.0,1.0,0.4615384615384616,0.6973684210526315,12002.0,16444.0,19888.0,Denver Nuggets,0.0,1.0,Wednesday,February,0.0,12139.0
2014-02-12 21:00:00,6.0,4.0,0.34,0.5,19911.0,18735.0,19911.0,Philadelphia 76ers,0.0,3.0,Wednesday,February,0.0,19368.0
2014-02-12 22:30:00,14.0,2.0,0.6730769230769231,0.6829268292682927,19157.0,11931.0,19672.0,Portland Trail Blazers,0.0,2.0,Wednesday,February,0.0,19175.0
2014-02-13 20:00:00,9.0,27.0,0.4897959183673469,0.8,21325.0,23854.0,22261.0,Brooklyn Nets,0.0,4.0,Thursday,February,0.0,21500.0
2014-02-13 22:30:00,16.0,6.0,0.7777777777777778,0.7125,18209.0,18997.0,18997.0,Oklahoma City Thunder,0.0,4.0,Thursday,February,0.0,18997.0
2014-02-18 19:00:00,3.0,6.0,0.2641509433962264,0.3947368421052632,15211.0,20668.0,20856.0,Cleveland Cavaliers,0.0,0.0,Tuesday,February,0.0,12904.0
2014-02-18 19:00:00,5.0,3.0,0.4615384615384616,0.34210526315789475,18173.0,15123.0,20356.0,Toronto Raptors,0.0,1.0,Tuesday,February,0.0,15624.0
2014-02-18 19:00:00,5.0,7.0,0.7647058823529411,0.7826086956521741,17663.0,18345.0,18165.0,Atlanta Hawks,0.0,3.0,Tuesday,February,0.0,18165.0
2014-02-18 20:00:00,4.0,4.0,0.3673469387755102,0.7222222222222222,15613.0,0.0,18119.0,New York Knicks,0.0,1.0,Tuesday,February,0.0,17317.0
2014-02-18 20:30:00,21.0,4.0,0.7142857142857143,0.68,19928.0,10784.0,20799.0,Miami Heat,0.0,4.0,Tuesday,February,0.0,20461.0
2014-02-18 21:00:00,25.0,2.0,0.58,0.5487804878048781,15122.0,15607.0,19155.0,Phoenix Suns,0.0,2.0,Tuesday,February,0.0,16461.0
2014-02-18 22:30:00,4.0,2.0,0.7169811320754716,0.6829268292682927,19175.0,9334.0,19672.0,San Antonio Spurs,0.0,3.0,Tuesday,February,0.0,19257.0
2014-02-19 19:00:00,23.0,3.0,0.2777777777777778,0.7866666666666666,14245.0,20562.0,20562.0,Orlando Magic,0.0,2.0,Wednesday,February,0.0,16539.0
2014-02-19 19:00:00,27.0,5.0,0.5686274509803921,0.3947368421052632,17121.0,17981.0,20457.0,Chicago Bulls,0.0,3.0,Wednesday,February,0.0,17704.0
2014-02-19 19:30:00,3.0,5.0,0.4716981132075472,0.5925925925925926,15190.0,10519.0,19287.0,Washington Wizards,0.0,2.0,Wednesday,February,0.0,13529.0
2014-02-19 20:00:00,7.0,1.0,0.4716981132075472,0.6973684210526315,12139.0,15071.0,19888.0,Indiana Pacers,0.0,2.0,Wednesday,February,0.0,15109.0
2014-02-19 21:00:00,10.0,25.0,0.5882352941176471,0.2857142857142857,17927.0,14496.0,18422.0,Boston Celtics,0.0,3.0,Wednesday,February,0.0,16135.0
2014-02-19 21:00:00,9.0,4.0,0.3333333333333333,0.5,19368.0,18765.0,19911.0,Brooklyn Nets,0.0,3.0,Wednesday,February,0.0,17386.0
2014-02-19 22:00:00,4.0,14.0,0.7222222222222222,0.3896103896103896,20018.0,19511.0,20618.0,San Antonio Spurs,0.0,3.0,Wednesday,February,0.0,20057.0
2014-02-19 22:30:00,13.0,6.0,0.3269230769230769,0.7125,18997.0,18997.0,18997.0,Houston Rockets,0.0,1.0,Wednesday,February,0.0,18997.0
2014-02-20 20:00:00,21.0,16.0,0.7636363636363637,0.6781609195402298,18203.0,18203.0,18203.0,Miami Heat,0.0,3.0,Thursday,February,0.0,18203.0
2014-02-21 19:00:00,4.0,23.0,0.2909090909090909,0.2368421052631579,15310.0,15414.0,18846.0,New York Knicks,0.0,2.0,Friday,February,0.0,16498.0
2014-02-21 19:00:00,4.0,6.0,0.25925925925925924,0.3947368421052632,12904.0,20265.0,20856.0,Dallas Mavericks,0.0,0.0,Friday,February,0.0,14928.0
