Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2014-01-11 21:00:00,24.0,3.0,0.25,0.5487804878048781,17315.0,17651.0,19155.0,Denver Nuggets,Orlando Magic,0.0,0.0,Saturday,January,17947.0
2014-01-11 22:00:00,13.0,17.0,0.75,0.3896103896103896,18949.0,20422.0,20618.0,Portland Trail Blazers,Boston Celtics,0.0,3.0,Saturday,January,20011.0
2014-01-12 18:00:00,6.0,3.0,0.4722222222222222,0.7222222222222222,17049.0,16708.0,18119.0,Memphis Grizzlies,Atlanta Hawks,0.0,3.0,Sunday,January,16841.0
2014-01-12 19:00:00,1.0,5.0,0.7837837837837838,0.7010309278350515,18581.0,24333.0,18581.0,San Antonio Spurs,Minnesota Timberwolves,0.0,4.0,Sunday,January,18098.0
2014-01-13 19:00:00,1.0,7.0,0.5588235294117647,0.3947368421052632,19800.0,20165.0,20457.0,Toronto Raptors,Milwaukee Bucks,0.0,3.0,Monday,January,15819.0
2014-01-13 19:30:00,13.0,13.0,0.631578947368421,0.6463414634146342,18624.0,0.0,18624.0,Boston Celtics,Houston Rockets,0.0,4.0,Monday,January,17750.0
2014-01-13 19:30:00,22.0,4.0,0.5555555555555556,0.625,19812.0,19812.0,19812.0,New York Knicks,Phoenix Suns,0.0,1.0,Monday,January,19812.0
2014-01-13 20:00:00,3.0,29.0,0.4571428571428571,0.8,21181.0,18676.0,22261.0,Chicago Bulls,Washington Wizards,0.0,2.0,Monday,January,21287.0
2014-01-13 20:30:00,24.0,4.0,0.2432432432432433,0.68,20116.0,15790.0,20799.0,Dallas Mavericks,Orlando Magic,0.0,0.0,Monday,January,19695.0
2014-01-13 21:00:00,3.0,4.0,0.2972972972972973,0.5,18480.0,18887.0,19911.0,Utah Jazz,Denver Nuggets,0.0,3.0,Monday,January,17232.0
2014-01-14 19:00:00,5.0,7.0,0.38235294117647056,0.7826086956521741,18165.0,0.0,18165.0,Indiana Pacers,Sacramento Kings,0.0,3.0,Tuesday,January,17530.0
2014-01-14 20:00:00,15.0,3.0,0.7297297297297297,0.7222222222222222,16841.0,18119.0,18119.0,Memphis Grizzlies,Oklahoma City Thunder,0.0,2.0,Tuesday,January,17177.0
2014-01-14 22:30:00,3.0,6.0,0.35135135135135137,0.7125,18997.0,18997.0,18997.0,Los Angeles Lakers,Cleveland Cavaliers,0.0,0.0,Tuesday,January,18997.0
2014-01-15 19:00:00,29.0,24.0,0.2368421052631579,0.2368421052631579,18846.0,14768.0,18846.0,Orlando Magic,Chicago Bulls,0.0,0.0,Wednesday,January,16489.0
2014-01-15 19:00:00,22.0,3.0,0.4722222222222222,0.34210526315789475,17454.0,20173.0,20356.0,Washington Wizards,Miami Heat,0.0,3.0,Wednesday,January,20356.0
