,Attendance,Time,Home,Playoffs?,Last Five,Curr Win %,Day of Week,Month,Rivalry?,LS Win %,V Pop,H Pop,Year,Hour,Capacity
13186,19763.0,2004-01-31 19:30:00,New York Knicks,0,1.0,0.3555555555555556,Saturday,January,0,0.4722222222222222,13,4,2004,1170,19763.0
13187,18345.0,2004-01-31 20:00:00,Indiana Pacers,0,3.0,0.7073170731707317,Saturday,January,0,0.5569620253164557,9,4,2004,1200,18345.0
13188,18797.0,2004-01-31 20:30:00,San Antonio Spurs,0,3.0,0.5116279069767442,Saturday,January,0,0.7173913043478259,4,4,2004,1230,19034.0
13189,17577.0,2004-01-31 22:00:00,Portland Trail Blazers,0,4.0,0.475,Saturday,January,0,0.5802469135802469,17,2,2004,1320,20609.0
13190,15541.0,2004-02-01 12:00:00,Washington Wizards,0,2.0,0.325,Sunday,February,0,0.4657534246575342,2,4,2004,720,20173.0
13191,20116.0,2004-02-01 12:30:00,Toronto Raptors,0,1.0,0.425,Sunday,February,0,0.3333333333333333,5,4,2004,750,20116.0
13192,16987.0,2004-02-01 14:00:00,Minnesota Timberwolves,0,0.0,0.4047619047619048,Sunday,February,0,0.625,7,2,2004,840,20391.0
13193,18345.0,2004-02-02 19:00:00,Indiana Pacers,0,2.0,0.6428571428571429,Monday,February,0,0.5569620253164557,5,3,2004,1140,18345.0
13194,8508.0,2004-02-02 19:30:00,Atlanta Hawks,0,3.0,0.5,Monday,February,0,0.4929577464788733,1,6,2004,1170,19635.0
13195,15438.0,2004-02-02 19:30:00,Miami Heat,0,3.0,0.37777777777777777,Monday,February,0,0.3380281690140845,3,1,2004,1170,20291.0
13196,10229.0,2004-02-02 20:00:00,Memphis Grizzlies,0,2.0,0.5609756097560976,Monday,February,0,0.6486486486486487,2,3,2004,1200,19351.0
13197,19911.0,2004-02-02 21:00:00,Utah Jazz,0,3.0,0.5,Monday,February,0,0.5569620253164557,3,4,2004,1260,19911.0
13198,15866.0,2004-02-02 21:00:00,Denver Nuggets,0,4.0,0.4634146341463415,Monday,February,0,0.527027027027027,2,3,2004,1260,19812.0
13199,16446.0,2004-02-02 21:00:00,Phoenix Suns,0,2.0,0.3695652173913043,Monday,February,0,0.725,10,14,2004,1260,18422.0
13200,19049.0,2004-02-03 19:00:00,Philadelphia 76ers,0,2.0,0.4390243902439024,Tuesday,February,0,0.569620253164557,4,7,2004,1140,20965.0
13201,22076.0,2004-02-03 19:30:00,Detroit Pistons,0,4.0,0.6888888888888889,Tuesday,February,0,0.569620253164557,2,3,2004,1170,22076.0
13202,18542.0,2004-02-03 19:30:00,New York Knicks,0,3.0,0.4666666666666667,Tuesday,February,1,0.4722222222222222,3,3,2004,1170,19763.0
13203,14979.0,2004-02-03 20:00:00,Minnesota Timberwolves,0,1.0,0.2954545454545455,Tuesday,February,0,0.625,25,2,2004,1200,20391.0
13204,19865.0,2004-02-03 20:30:00,Dallas Mavericks,0,3.0,0.4418604651162791,Tuesday,February,0,0.7173913043478259,2,5,2004,1230,20677.0
13205,14342.0,2004-02-04 19:00:00,Boston Celtics,0,4.0,0.5121951219512195,Wednesday,February,0,0.5569620253164557,1,10,2004,1140,18624.0
13206,16228.0,2004-02-04 19:00:00,Toronto Raptors,0,3.0,0.4523809523809524,Wednesday,February,0,0.3333333333333333,25,4,2004,1140,20116.0
13207,12531.0,2004-02-04 19:00:00,Washington Wizards,0,1.0,0.3170731707317073,Wednesday,February,0,0.4657534246575342,3,4,2004,1140,20173.0
13208,16073.0,2004-02-04 19:30:00,Atlanta Hawks,0,3.0,0.7209302325581395,Wednesday,February,0,0.4929577464788733,2,6,2004,1170,19635.0
13209,20562.0,2004-02-04 20:00:00,Cleveland Cavaliers,0,3.0,0.6511627906976745,Wednesday,February,0,0.3333333333333333,5,2,2004,1200,20562.0
13210,12223.0,2004-02-04 20:30:00,Houston Rockets,0,3.0,0.5853658536585366,Wednesday,February,0,0.527027027027027,2,10,2004,1230,18226.0
13211,19911.0,2004-02-04 21:00:00,Utah Jazz,0,2.0,0.4888888888888889,Wednesday,February,0,0.5569620253164557,16,4,2004,1260,19911.0
13212,14121.0,2004-02-04 21:00:00,Phoenix Suns,0,4.0,0.4761904761904762,Wednesday,February,0,0.725,2,14,2004,1260,18422.0
13213,20965.0,2004-02-05 19:30:00,Philadelphia 76ers,0,1.0,0.4090909090909091,Thursday,February,0,0.569620253164557,5,7,2004,1170,20965.0
13214,12949.0,2004-02-06 19:00:00,Washington Wizards,0,2.0,0.3333333333333333,Friday,February,0,0.4657534246575342,1,4,2004,1140,20173.0
13215,15874.0,2004-02-06 19:30:00,Boston Celtics,0,0.0,0.4666666666666667,Friday,February,0,0.5569620253164557,6,10,2004,1170,18624.0
13216,19311.0,2004-02-06 19:30:00,Toronto Raptors,0,2.0,0.4418604651162791,Friday,February,0,0.3333333333333333,3,4,2004,1170,20116.0
13217,15433.0,2004-02-06 20:00:00,Memphis Grizzlies,0,2.0,0.5714285714285714,Friday,February,0,0.6486486486486487,2,3,2004,1200,19351.0
13218,19212.0,2004-02-06 20:00:00,Minnesota Timberwolves,0,4.0,0.7272727272727273,Friday,February,0,0.625,2,2,2004,1200,20391.0
13219,16970.0,2004-02-06 20:30:00,Houston Rockets,0,2.0,0.5909090909090909,Friday,February,0,0.527027027027027,16,10,2004,1230,18226.0
13220,19911.0,2004-02-06 21:00:00,Utah Jazz,0,1.0,0.4782608695652174,Friday,February,0,0.5569620253164557,2,4,2004,1260,19911.0
13221,17576.0,2004-02-06 22:30:00,Golden State Warriors,0,3.0,0.4545454545454545,Friday,February,0,0.6351351351351351,3,2,2004,1350,20252.0
13222,17317.0,2004-02-06 22:30:00,Sacramento Kings,0,4.0,0.6304347826086957,Friday,February,0,0.6976744186046512,3,7,2004,1350,17317.0
13223,16500.0,2004-02-07 13:00:00,Miami Heat,0,4.0,0.4782608695652174,Saturday,February,1,0.3380281690140845,3,1,2004,780,20291.0
13224,19445.0,2004-02-07 19:00:00,Atlanta Hawks,0,3.0,0.6,Saturday,February,0,0.4929577464788733,10,6,2004,1140,19635.0
13225,20741.0,2004-02-07 19:00:00,Philadelphia 76ers,0,1.0,0.4,Saturday,February,1,0.569620253164557,10,7,2004,1140,20965.0
13226,20562.0,2004-02-07 19:30:00,Cleveland Cavaliers,0,3.0,0.3488372093023256,Saturday,February,0,0.3333333333333333,4,2,2004,1170,20562.0
13227,20357.0,2004-02-07 20:30:00,Dallas Mavericks,0,3.0,0.6739130434782609,Saturday,February,0,0.7173913043478259,3,5,2004,1230,20677.0
13228,15792.0,2004-02-07 21:00:00,Phoenix Suns,0,1.0,0.4893617021276596,Saturday,February,0,0.725,4,14,2004,1260,18422.0
13229,17283.0,2004-02-08 12:30:00,Orlando Magic,0,1.0,0.2826086956521739,Sunday,February,0,0.4810126582278481,5,25,2004,750,17283.0
13230,16091.0,2004-02-08 14:30:00,Indiana Pacers,0,1.0,0.3617021276595745,Sunday,February,0,0.5569620253164557,1,3,2004,870,18345.0
13231,19179.0,2004-02-08 15:30:00,Minnesota Timberwolves,0,3.0,0.7111111111111111,Sunday,February,0,0.625,3,2,2004,930,20391.0
13232,19763.0,2004-02-08 19:00:00,New York Knicks,0,5.0,0.4893617021276596,Sunday,February,0,0.4722222222222222,1,3,2004,1140,19763.0
13233,17317.0,2004-02-08 19:00:00,Sacramento Kings,0,3.0,0.7142857142857143,Sunday,February,0,0.6976744186046512,3,7,2004,1140,17317.0
13234,16873.0,2004-02-08 21:00:00,Golden State Warriors,0,3.0,0.4545454545454545,Sunday,February,0,0.6351351351351351,4,2,2004,1260,20252.0
13235,15146.0,2004-02-09 19:00:00,Cleveland Cavaliers,0,2.0,0.3617021276595745,Monday,February,0,0.3333333333333333,10,2,2004,1140,20562.0
13236,9713.0,2004-02-09 19:30:00,Atlanta Hawks,0,2.0,0.5957446808510638,Monday,February,0,0.4929577464788733,5,6,2004,1170,19635.0
13237,15316.0,2004-02-09 21:00:00,Denver Nuggets,0,4.0,0.5777777777777777,Monday,February,0,0.527027027027027,3,3,2004,1260,19812.0
13238,16040.0,2004-02-09 21:30:00,Houston Rockets,0,4.0,0.6382978723404256,Monday,February,1,0.527027027027027,3,10,2004,1290,18226.0
13239,16500.0,2004-02-10 19:30:00,Miami Heat,0,1.0,0.3541666666666667,Tuesday,February,0,0.3380281690140845,5,1,2004,1170,20291.0
13240,17407.0,2004-02-10 20:00:00,Milwaukee Bucks,0,4.0,0.7209302325581395,Tuesday,February,0,0.4861111111111111,7,2,2004,1200,18717.0
13241,15298.0,2004-02-10 20:00:00,Minnesota Timberwolves,0,3.0,0.7173913043478259,Tuesday,February,0,0.625,1,2,2004,1200,20391.0
13242,17908.0,2004-02-10 20:30:00,Chicago Bulls,0,4.0,0.7173913043478259,Tuesday,February,0,0.5833333333333334,3,16,2004,1230,23067.0
13243,20363.0,2004-02-10 20:30:00,Dallas Mavericks,0,4.0,0.4791666666666667,Tuesday,February,0,0.7173913043478259,3,5,2004,1230,20677.0
13244,14138.0,2004-02-10 22:00:00,Phoenix Suns,0,4.0,0.4666666666666667,Tuesday,February,0,0.725,4,14,2004,1320,18422.0
13245,14201.0,2004-02-10 22:00:00,Portland Trail Blazers,0,2.0,0.5,Tuesday,February,0,0.5802469135802469,4,2,2004,1320,20609.0
13246,17977.0,2004-02-11 19:00:00,Philadelphia 76ers,0,2.0,0.3409090909090909,Wednesday,February,0,0.569620253164557,4,7,2004,1140,20965.0
13247,12784.0,2004-02-11 19:00:00,Orlando Magic,0,0.0,0.2765957446808511,Wednesday,February,1,0.4810126582278481,1,25,2004,1140,17283.0
13248,22076.0,2004-02-11 19:30:00,Detroit Pistons,0,4.0,0.7272727272727273,Wednesday,February,0,0.569620253164557,7,3,2004,1170,22076.0
13249,11189.0,2004-02-11 20:00:00,Memphis Grizzlies,0,4.0,0.5869565217391305,Wednesday,February,0,0.6486486486486487,1,3,2004,1200,19351.0
13250,18218.0,2004-02-11 21:00:00,Houston Rockets,0,3.0,0.6382978723404256,Wednesday,February,0,0.527027027027027,5,10,2004,1260,18226.0
13251,19911.0,2004-02-11 21:00:00,Utah Jazz,0,2.0,0.4897959183673469,Wednesday,February,0,0.5569620253164557,2,4,2004,1260,19911.0
13252,14587.0,2004-02-11 22:30:00,Golden State Warriors,0,1.0,0.34,Wednesday,February,0,0.6351351351351351,14,2,2004,1350,20252.0
13253,18620.0,2004-02-12 20:30:00,Chicago Bulls,0,2.0,0.2765957446808511,Thursday,February,0,0.5833333333333334,10,16,2004,1230,23067.0
13254,16384.0,2004-02-12 22:00:00,Portland Trail Blazers,0,2.0,0.4666666666666667,Thursday,February,0,0.5802469135802469,3,2,2004,1320,20609.0
13255,14431.0,2004-02-17 19:30:00,Miami Heat,0,2.0,0.48,Tuesday,February,0,0.3380281690140845,4,1,2004,1170,20291.0
13256,19763.0,2004-02-17 19:30:00,New York Knicks,0,4.0,0.4897959183673469,Tuesday,February,0,0.4722222222222222,3,3,2004,1170,19763.0
13257,14742.0,2004-02-17 20:00:00,Memphis Grizzlies,0,4.0,0.5957446808510638,Tuesday,February,0,0.6486486486486487,5,3,2004,1200,19351.0
13258,15167.0,2004-02-17 20:00:00,Milwaukee Bucks,0,0.0,0.2708333333333333,Tuesday,February,0,0.4861111111111111,25,2,2004,1200,18717.0
13259,16181.0,2004-02-17 20:00:00,Minnesota Timberwolves,0,0.0,0.3333333333333333,Tuesday,February,0,0.625,14,2,2004,1200,20391.0
13260,17822.0,2004-02-17 20:30:00,Chicago Bulls,0,3.0,0.4565217391304348,Tuesday,February,0,0.5833333333333334,4,16,2004,1230,23067.0
13261,11416.0,2004-02-17 20:30:00,Houston Rockets,0,2.0,0.3333333333333333,Tuesday,February,0,0.527027027027027,4,10,2004,1230,18226.0
13262,19099.0,2004-02-17 21:00:00,Denver Nuggets,0,2.0,0.40425531914893614,Tuesday,February,0,0.527027027027027,7,3,2004,1260,19812.0
13263,17317.0,2004-02-17 22:00:00,Sacramento Kings,0,4.0,0.7333333333333333,Tuesday,February,0,0.6976744186046512,10,7,2004,1320,17317.0
13264,18997.0,2004-02-17 22:30:00,Los Angeles Lakers,0,2.0,0.4565217391304348,Tuesday,February,0,0.7209302325581395,2,5,2004,1350,18997.0
13265,18349.0,2004-02-18 19:00:00,Cleveland Cavaliers,0,3.0,0.6,Wednesday,February,0,0.3333333333333333,5,2,2004,1140,20562.0
13266,13115.0,2004-02-18 19:00:00,Orlando Magic,0,2.0,0.4705882352941176,Wednesday,February,0,0.4810126582278481,4,25,2004,1140,17283.0
13267,17119.0,2004-02-18 19:00:00,Toronto Raptors,0,2.0,0.44680851063829785,Wednesday,February,0,0.3333333333333333,3,4,2004,1140,20116.0
13268,22076.0,2004-02-18 19:30:00,Detroit Pistons,0,1.0,0.5555555555555556,Wednesday,February,0,0.569620253164557,2,3,2004,1170,22076.0
13269,15012.0,2004-02-18 22:00:00,Portland Trail Blazers,0,2.0,0.4680851063829787,Wednesday,February,0,0.5802469135802469,1,2,2004,1320,20609.0
13270,20252.0,2004-02-18 22:30:00,Golden State Warriors,0,4.0,0.6530612244897959,Wednesday,February,0,0.6351351351351351,5,2,2004,1350,20252.0
13271,18667.0,2004-02-19 19:30:00,Minnesota Timberwolves,0,4.0,0.7173913043478259,Thursday,February,0,0.625,7,2,2004,1170,20391.0
13272,18490.0,2004-02-19 22:30:00,Los Angeles Clippers,0,1.0,0.4680851063829787,Thursday,February,0,0.5945945945945946,10,1,2004,1350,19697.0
13273,15586.0,2004-02-20 19:00:00,Orlando Magic,0,2.0,0.3,Friday,February,0,0.4810126582278481,3,25,2004,1140,17283.0
13274,15711.0,2004-02-20 19:00:00,Washington Wizards,0,2.0,0.32608695652173914,Friday,February,0,0.4657534246575342,3,4,2004,1140,20173.0
13275,20562.0,2004-02-20 19:30:00,Cleveland Cavaliers,0,4.0,0.6326530612244898,Friday,February,0,0.3333333333333333,3,2,2004,1170,20562.0
13276,14332.0,2004-02-20 19:30:00,Miami Heat,0,3.0,0.392156862745098,Friday,February,0,0.3380281690140845,6,1,2004,1170,20291.0
13277,19763.0,2004-02-20 19:30:00,New York Knicks,0,2.0,0.4807692307692308,Friday,February,0,0.4722222222222222,4,3,2004,1170,19763.0
13278,15710.0,2004-02-20 20:00:00,Memphis Grizzlies,0,0.0,0.3269230769230769,Friday,February,0,0.6486486486486487,14,3,2004,1200,19351.0
13279,22076.0,2004-02-20 20:00:00,Detroit Pistons,0,5.0,0.74,Friday,February,0,0.569620253164557,2,3,2004,1200,22076.0
13280,20172.0,2004-02-20 20:30:00,Chicago Bulls,0,4.0,0.7234042553191491,Friday,February,0,0.5833333333333334,7,16,2004,1230,23067.0
13281,15273.0,2004-02-20 22:30:00,Golden State Warriors,0,2.0,0.4791666666666667,Friday,February,0,0.6351351351351351,2,2,2004,1350,20252.0
13282,18997.0,2004-02-20 22:30:00,Los Angeles Lakers,0,2.0,0.3958333333333333,Friday,February,0,0.7209302325581395,7,5,2004,1350,18997.0
13283,16500.0,2004-02-21 19:30:00,Miami Heat,0,4.0,0.40384615384615385,Saturday,February,0,0.3380281690140845,3,1,2004,1170,20291.0
13284,22076.0,2004-02-21 20:30:00,Chicago Bulls,0,4.0,0.6122448979591837,Saturday,February,0,0.5833333333333334,3,16,2004,1230,23067.0
13285,20431.0,2004-02-21 20:30:00,Dallas Mavericks,0,3.0,0.5918367346938775,Saturday,February,1,0.7173913043478259,10,5,2004,1230,20677.0
13286,18717.0,2004-02-21 20:30:00,Milwaukee Bucks,0,1.0,0.5434782608695652,Saturday,February,0,0.4861111111111111,1,2,2004,1230,18717.0
13287,19011.0,2004-02-21 22:00:00,Portland Trail Blazers,0,3.0,0.4897959183673469,Saturday,February,0,0.5802469135802469,10,2,2004,1320,20609.0
13288,19763.0,2004-02-22 13:00:00,New York Knicks,0,2.0,0.4705882352941176,Sunday,February,0,0.4722222222222222,2,3,2004,780,19763.0
13289,19800.0,2004-02-22 13:00:00,Toronto Raptors,0,2.0,0.4375,Sunday,February,0,0.3333333333333333,7,4,2004,780,20116.0
13290,18345.0,2004-02-22 15:30:00,Indiana Pacers,0,1.0,0.4716981132075472,Sunday,February,0,0.5569620253164557,4,3,2004,930,18345.0
13291,20347.0,2004-02-22 15:30:00,Minnesota Timberwolves,0,4.0,0.64,Sunday,February,0,0.625,3,2,2004,930,20391.0
13292,14296.0,2004-02-22 18:00:00,Washington Wizards,0,1.0,0.3191489361702128,Sunday,February,0,0.4657534246575342,2,4,2004,1080,20173.0
13293,22076.0,2004-02-22 18:00:00,Detroit Pistons,0,3.0,0.3137254901960784,Sunday,February,0,0.569620253164557,25,3,2004,1080,22076.0
13294,18422.0,2004-02-22 19:00:00,Phoenix Suns,0,0.0,0.3207547169811321,Sunday,February,0,0.725,5,14,2004,1140,18422.0
13295,10952.0,2004-02-22 20:30:00,Houston Rockets,0,3.0,0.6,Sunday,February,0,0.527027027027027,6,10,2004,1230,18226.0
13296,19972.0,2004-02-23 19:00:00,Philadelphia 76ers,0,1.0,0.3877551020408163,Monday,February,0,0.569620253164557,3,7,2004,1140,20965.0
13297,14474.0,2004-02-23 19:30:00,Miami Heat,0,4.0,0.5,Monday,February,0,0.3380281690140845,2,1,2004,1170,20291.0
13298,13423.0,2004-02-23 20:00:00,Memphis Grizzlies,0,5.0,0.62,Monday,February,0,0.6486486486486487,3,3,2004,1200,19351.0
13299,15566.0,2004-02-24 19:00:00,Indiana Pacers,0,5.0,0.7346938775510204,Tuesday,February,0,0.5569620253164557,2,3,2004,1140,18345.0
13300,14081.0,2004-02-24 19:00:00,Orlando Magic,0,5.0,0.5098039215686274,Tuesday,February,0,0.4810126582278481,2,25,2004,1140,17283.0
13301,13086.0,2004-02-24 19:30:00,Atlanta Hawks,0,1.0,0.38,Tuesday,February,0,0.4929577464788733,7,6,2004,1170,19635.0
13302,18717.0,2004-02-24 20:00:00,Milwaukee Bucks,0,4.0,0.7307692307692307,Tuesday,February,0,0.4861111111111111,2,2,2004,1200,18717.0
13303,20070.0,2004-02-24 20:30:00,Dallas Mavericks,0,2.0,0.4693877551020408,Tuesday,February,0,0.7173913043478259,1,5,2004,1230,20677.0
13304,18797.0,2004-02-24 20:30:00,San Antonio Spurs,0,4.0,0.6470588235294118,Tuesday,February,1,0.7173913043478259,10,3,2004,1230,19034.0
13305,17317.0,2004-02-24 22:00:00,Sacramento Kings,0,4.0,0.7346938775510204,Tuesday,February,0,0.6976744186046512,3,7,2004,1320,17317.0
13306,13768.0,2004-02-25 19:00:00,Boston Celtics,0,2.0,0.5510204081632653,Wednesday,February,0,0.5569620253164557,2,10,2004,1140,18624.0
13307,17291.0,2004-02-25 19:00:00,Toronto Raptors,0,1.0,0.3333333333333333,Wednesday,February,0,0.3333333333333333,4,4,2004,1140,20116.0
13308,11397.0,2004-02-25 20:00:00,Memphis Grizzlies,0,4.0,0.6078431372549019,Wednesday,February,0,0.6486486486486487,2,3,2004,1200,19351.0
13309,19814.0,2004-02-25 20:30:00,Chicago Bulls,0,3.0,0.6415094339622641,Wednesday,February,1,0.5833333333333334,3,16,2004,1230,23067.0
13310,17769.0,2004-02-25 21:00:00,Phoenix Suns,0,1.0,0.3333333333333333,Wednesday,February,0,0.725,3,14,2004,1260,18422.0
13311,18184.0,2004-02-25 21:00:00,Houston Rockets,0,3.0,0.5961538461538461,Wednesday,February,0,0.527027027027027,2,10,2004,1260,18226.0
13312,19812.0,2004-02-25 21:00:00,Denver Nuggets,0,5.0,0.6730769230769231,Wednesday,February,0,0.527027027027027,5,3,2004,1260,19812.0
13313,13109.0,2004-02-26 19:00:00,Washington Wizards,0,2.0,0.3469387755102041,Thursday,February,0,0.4657534246575342,16,4,2004,1140,20173.0
13314,20458.0,2004-02-26 20:00:00,Dallas Mavericks,0,3.0,0.6346153846153846,Thursday,February,0,0.7173913043478259,3,5,2004,1200,20677.0
13315,18997.0,2004-02-26 22:30:00,Los Angeles Lakers,0,4.0,0.74,Thursday,February,0,0.7209302325581395,7,5,2004,1350,18997.0
13316,16681.0,2004-02-27 19:00:00,Boston Celtics,0,0.0,0.42,Friday,February,0,0.5569620253164557,4,10,2004,1140,18624.0
13317,17283.0,2004-02-27 19:00:00,Orlando Magic,0,3.0,0.3018867924528302,Friday,February,0,0.4810126582278481,2,25,2004,1140,17283.0
13318,22076.0,2004-02-27 20:00:00,Detroit Pistons,0,3.0,0.6481481481481481,Friday,February,0,0.569620253164557,6,3,2004,1200,22076.0
13319,19012.0,2004-02-27 20:00:00,Minnesota Timberwolves,0,4.0,0.7358490566037735,Friday,February,0,0.625,2,2,2004,1200,20391.0
13320,18145.0,2004-02-27 20:30:00,Houston Rockets,0,4.0,0.5,Friday,February,0,0.527027027027027,2,10,2004,1230,18226.0
13321,18289.0,2004-02-27 20:30:00,Milwaukee Bucks,0,3.0,0.56,Friday,February,0,0.4861111111111111,3,2,2004,1230,18717.0
13322,17317.0,2004-02-27 22:00:00,Sacramento Kings,0,2.0,0.4814814814814815,Friday,February,0,0.6976744186046512,4,7,2004,1320,17317.0
13323,19060.0,2004-02-27 22:30:00,Los Angeles Clippers,0,0.0,0.4444444444444444,Friday,February,0,0.5945945945945946,3,1,2004,1350,19697.0
13324,20173.0,2004-02-28 15:30:00,Washington Wizards,0,2.0,0.34,Saturday,February,0,0.4657534246575342,5,4,2004,930,20173.0
13325,19445.0,2004-02-28 19:00:00,Atlanta Hawks,0,3.0,0.3148148148148148,Saturday,February,0,0.4929577464788733,25,6,2004,1140,19635.0
13326,18345.0,2004-02-28 20:00:00,Indiana Pacers,0,0.0,0.3725490196078432,Saturday,February,0,0.5569620253164557,7,3,2004,1200,18345.0
13327,18797.0,2004-02-28 20:30:00,San Antonio Spurs,0,3.0,0.6415094339622641,Saturday,February,0,0.7173913043478259,3,3,2004,1230,19034.0
13328,21931.0,2004-02-28 20:30:00,Chicago Bulls,0,1.0,0.4230769230769231,Saturday,February,0,0.5833333333333334,2,16,2004,1230,23067.0
13329,20358.0,2004-02-28 20:30:00,Dallas Mavericks,0,3.0,0.490566037735849,Saturday,February,0,0.7173913043478259,2,5,2004,1230,20677.0
13330,19256.0,2004-02-29 13:00:00,Toronto Raptors,0,0.0,0.4117647058823529,Sunday,February,0,0.3333333333333333,10,4,2004,780,20116.0
13331,18311.0,2004-02-29 15:00:00,Milwaukee Bucks,0,4.0,0.5686274509803921,Sunday,February,0,0.4861111111111111,1,2,2004,900,18717.0
13332,18775.0,2004-02-29 15:30:00,Los Angeles Clippers,0,3.0,0.4705882352941176,Sunday,February,0,0.5945945945945946,3,1,2004,930,19697.0
13333,20453.0,2004-02-29 19:30:00,Philadelphia 76ers,0,1.0,0.38461538461538464,Sunday,February,0,0.569620253164557,2,7,2004,1170,20965.0
13334,19099.0,2004-02-29 21:00:00,Denver Nuggets,0,0.0,0.4363636363636363,Sunday,February,0,0.527027027027027,3,3,2004,1260,19812.0
13335,17317.0,2004-02-29 21:00:00,Sacramento Kings,0,4.0,0.7307692307692307,Sunday,February,0,0.6976744186046512,14,7,2004,1260,17317.0
13336,13636.0,2004-03-01 19:00:00,Boston Celtics,0,2.0,0.3090909090909091,Monday,March,0,0.5569620253164557,19,9,2004,1140,18624.0
13337,19203.0,2004-03-01 20:30:00,Chicago Bulls,0,3.0,0.37735849056603776,Monday,March,1,0.5833333333333334,3,11,2004,1230,23067.0
13338,16705.0,2004-03-01 20:30:00,San Antonio Spurs,0,3.0,0.6296296296296297,Monday,March,0,0.7173913043478259,4,4,2004,1230,19034.0
13339,19911.0,2004-03-01 21:00:00,Utah Jazz,0,3.0,0.4909090909090909,Monday,March,0,0.5569620253164557,3,3,2004,1260,19911.0
13340,14178.0,2004-03-02 19:30:00,Miami Heat,0,1.0,0.4230769230769231,Tuesday,March,0,0.3380281690140845,7,1,2004,1170,20291.0
13341,19445.0,2004-03-02 19:30:00,Atlanta Hawks,0,3.0,0.6545454545454545,Tuesday,March,0,0.4929577464788733,6,4,2004,1170,19635.0
13342,17317.0,2004-03-02 22:00:00,Sacramento Kings,0,4.0,0.7358490566037735,Tuesday,March,0,0.6976744186046512,1,7,2004,1320,17317.0
13343,16836.0,2004-03-02 22:30:00,Golden State Warriors,0,5.0,0.7450980392156863,Tuesday,March,0,0.6351351351351351,5,2,2004,1350,20252.0
13344,20562.0,2004-03-03 19:00:00,Cleveland Cavaliers,0,3.0,0.3888888888888889,Wednesday,March,0,0.3333333333333333,4,3,2004,1140,20562.0
13345,12366.0,2004-03-03 19:00:00,Orlando Magic,0,1.0,0.3035714285714285,Wednesday,March,0,0.4810126582278481,1,19,2004,1140,17283.0
13346,13921.0,2004-03-03 19:00:00,Washington Wizards,0,3.0,0.35294117647058826,Wednesday,March,0,0.4657534246575342,7,2,2004,1140,20173.0
13347,19763.0,2004-03-03 19:30:00,New York Knicks,0,1.0,0.37735849056603776,Wednesday,March,0,0.4722222222222222,7,2,2004,1170,19763.0
13348,19006.0,2004-03-03 20:00:00,Minnesota Timberwolves,0,3.0,0.7272727272727273,Wednesday,March,0,0.625,3,2,2004,1200,20391.0
