Time,V Pop,H Pop,Last Attendance vs Opp,Visitor,Playoffs?,Last Five,Day of Week,Month,Rivalry?,Attendance
2012-01-19 20:00:00,6.0,21.0,19685.0,Los Angeles Lakers,0.0,2.0,Thursday,January,0.0,20004.0
2012-01-19 22:30:00,7.0,6.0,19911.0,Dallas Mavericks,0.0,3.0,Thursday,January,0.0,19911.0
2012-01-20 19:00:00,9.0,4.0,19800.0,Portland Trail Blazers,0.0,0.0,Friday,January,0.0,17537.0
2012-01-20 19:00:00,4.0,4.0,17745.0,Denver Nuggets,0.0,1.0,Friday,January,0.0,14866.0
2012-01-20 19:00:00,8.0,7.0,17872.0,Atlanta Hawks,0.0,4.0,Friday,January,0.0,17724.0
2012-01-20 19:30:00,21.0,18.0,18624.0,Phoenix Suns,0.0,2.0,Friday,January,0.0,18624.0
2012-01-20 19:30:00,45.0,2.0,13910.0,Chicago Bulls,0.0,1.0,Friday,January,1.0,17871.0
2012-01-20 20:00:00,6.0,44.0,14767.0,Los Angeles Lakers,0.0,4.0,Friday,January,0.0,18846.0
2012-01-20 20:30:00,5.0,4.0,20667.0,Sacramento Kings,0.0,3.0,Friday,January,0.0,18581.0
2012-01-20 22:30:00,3.0,3.0,19319.0,Minnesota Timberwolves,0.0,3.0,Friday,January,0.0,19492.0
2012-01-21 19:00:00,2.0,8.0,15190.0,Cleveland Cavaliers,0.0,1.0,Saturday,January,0.0,15922.0
2012-01-21 19:30:00,7.0,21.0,19868.0,Philadelphia 76ers,0.0,3.0,Saturday,January,0.0,19725.0
2012-01-21 20:00:00,4.0,7.0,16194.0,San Antonio Spurs,0.0,2.0,Saturday,January,1.0,15285.0
2012-01-21 20:00:00,5.0,5.0,12736.0,Sacramento Kings,0.0,2.0,Saturday,January,0.0,16562.0
2012-01-21 21:00:00,3.0,6.0,18746.0,Minnesota Timberwolves,0.0,3.0,Saturday,January,0.0,19911.0
2012-01-22 13:00:00,18.0,4.0,13295.0,Boston Celtics,0.0,1.0,Sunday,January,0.0,15818.0
2012-01-22 15:30:00,4.0,3.0,19325.0,Toronto Raptors,0.0,0.0,Sunday,January,0.0,19060.0
2012-01-22 18:00:00,1.0,21.0,19600.0,Milwaukee Bucks,0.0,2.0,Sunday,January,0.0,19600.0
2012-01-22 21:30:00,3.0,6.0,18997.0,Indiana Pacers,0.0,1.0,Sunday,January,0.0,18997.0
2012-01-23 19:00:00,4.0,7.0,12551.0,Washington Wizards,0.0,1.0,Monday,January,0.0,10108.0
2012-01-23 19:30:00,44.0,18.0,18624.0,Orlando Magic,0.0,3.0,Monday,January,0.0,18624.0
2012-01-23 20:00:00,7.0,3.0,15336.0,Houston Rockets,0.0,3.0,Monday,January,0.0,16924.0
2012-01-23 20:00:00,2.0,12.0,18203.0,Detroit Pistons,0.0,4.0,Monday,January,0.0,18203.0
2012-01-23 20:30:00,21.0,7.0,16425.0,Phoenix Suns,0.0,2.0,Monday,January,0.0,19944.0
2012-01-23 22:00:00,5.0,9.0,14211.0,Sacramento Kings,0.0,2.0,Monday,January,0.0,20363.0
2012-01-24 19:00:00,44.0,3.0,18345.0,Orlando Magic,0.0,3.0,Tuesday,January,0.0,12760.0
2012-01-24 19:30:00,2.0,21.0,19600.0,Cleveland Cavaliers,0.0,4.0,Tuesday,January,0.0,19600.0
2012-01-24 21:00:00,4.0,21.0,14496.0,Toronto Raptors,0.0,1.0,Tuesday,January,0.0,15404.0
2012-01-24 22:00:00,5.0,9.0,19818.0,Memphis Grizzlies,0.0,3.0,Tuesday,January,0.0,20602.0
2012-01-25 19:00:00,4.0,2.0,17604.0,New York Knicks,0.0,0.0,Wednesday,January,0.0,16760.0
2012-01-25 20:00:00,3.0,45.0,22592.0,Indiana Pacers,0.0,3.0,Wednesday,January,0.0,21755.0
2012-01-25 20:00:00,1.0,7.0,13028.0,Milwaukee Bucks,0.0,3.0,Wednesday,January,0.0,10573.0
2012-01-25 20:30:00,3.0,7.0,15727.0,Minnesota Timberwolves,0.0,3.0,Wednesday,January,0.0,20150.0
2012-01-25 20:30:00,8.0,4.0,17632.0,Atlanta Hawks,0.0,2.0,Wednesday,January,0.0,17888.0
2012-01-25 21:00:00,4.0,6.0,18008.0,Toronto Raptors,0.0,3.0,Wednesday,January,0.0,19802.0
2012-01-25 22:30:00,3.0,6.0,18997.0,Los Angeles Clippers,0.0,2.0,Wednesday,January,1.0,18997.0
2012-01-26 20:00:00,18.0,44.0,16889.0,Boston Celtics,0.0,2.0,Thursday,January,0.0,18952.0
2012-01-26 22:30:00,5.0,3.0,19060.0,Memphis Grizzlies,0.0,3.0,Thursday,January,0.0,19275.0
2012-01-27 19:30:00,3.0,18.0,18624.0,Indiana Pacers,0.0,3.0,Friday,January,0.0,18624.0
2012-01-27 20:00:00,4.0,21.0,19600.0,New York Knicks,0.0,0.0,Friday,January,1.0,19707.0
2012-01-27 20:00:00,4.0,3.0,17009.0,San Antonio Spurs,0.0,2.0,Friday,January,0.0,16699.0
2012-01-27 20:00:00,1.0,45.0,22423.0,Milwaukee Bucks,0.0,3.0,Friday,January,0.0,22368.0
2012-01-27 20:00:00,4.0,7.0,14287.0,Washington Wizards,0.0,1.0,Friday,January,0.0,13894.0
2012-01-27 20:30:00,6.0,7.0,13285.0,Utah Jazz,0.0,2.0,Friday,January,0.0,20096.0
2012-01-27 21:00:00,4.0,4.0,14517.0,Toronto Raptors,0.0,2.0,Friday,January,0.0,18855.0
2012-01-27 22:00:00,21.0,9.0,16063.0,Phoenix Suns,0.0,3.0,Friday,January,0.0,20664.0
2012-01-28 19:00:00,2.0,7.0,14858.0,Detroit Pistons,0.0,3.0,Saturday,January,0.0,18710.0
2012-01-28 20:00:00,4.0,7.0,18244.0,New York Knicks,0.0,0.0,Saturday,January,0.0,18051.0
2012-01-28 21:00:00,5.0,21.0,19023.0,Memphis Grizzlies,0.0,2.0,Saturday,January,0.0,14903.0
2012-01-28 21:00:00,5.0,6.0,19013.0,Sacramento Kings,0.0,2.0,Saturday,January,0.0,19911.0
2012-01-29 15:30:00,45.0,21.0,19600.0,Chicago Bulls,0.0,4.0,Sunday,January,1.0,20054.0
2012-01-29 18:00:00,2.0,18.0,18624.0,Cleveland Cavaliers,0.0,2.0,Sunday,January,0.0,18624.0
2012-01-29 18:00:00,3.0,44.0,17283.0,Indiana Pacers,0.0,2.0,Sunday,January,0.0,18846.0
2012-01-29 18:30:00,4.0,7.0,15307.0,San Antonio Spurs,0.0,1.0,Sunday,January,0.0,20262.0
2012-01-29 19:00:00,6.0,3.0,13117.0,Los Angeles Lakers,0.0,2.0,Sunday,January,0.0,17551.0
2012-01-29 20:00:00,3.0,4.0,13920.0,Los Angeles Clippers,0.0,3.0,Sunday,January,0.0,19495.0
2012-01-30 19:00:00,45.0,4.0,18152.0,Chicago Bulls,0.0,0.0,Monday,January,0.0,18357.0
2012-01-30 19:00:00,44.0,7.0,13991.0,Orlando Magic,0.0,4.0,Monday,January,0.0,16299.0
2012-01-30 20:00:00,3.0,7.0,18228.0,Minnesota Timberwolves,0.0,3.0,Monday,January,0.0,14264.0
2012-01-30 20:00:00,4.0,5.0,10491.0,San Antonio Spurs,0.0,2.0,Monday,January,0.0,15118.0
2012-01-30 21:00:00,7.0,21.0,19023.0,Dallas Mavericks,0.0,1.0,Monday,January,0.0,13132.0
2012-01-30 21:00:00,9.0,6.0,19911.0,Portland Trail Blazers,0.0,3.0,Monday,January,0.0,19328.0
2012-01-30 22:30:00,12.0,3.0,19068.0,Oklahoma City Thunder,0.0,3.0,Monday,January,0.0,19404.0
2012-01-31 19:00:00,18.0,2.0,20562.0,Boston Celtics,0.0,2.0,Tuesday,January,0.0,14798.0
2012-01-31 19:00:00,8.0,4.0,19800.0,Atlanta Hawks,0.0,2.0,Tuesday,January,0.0,16117.0
2012-01-31 20:00:00,4.0,5.0,17519.0,Denver Nuggets,0.0,1.0,Tuesday,January,0.0,13651.0
2012-02-01 19:00:00,3.0,39.0,16896.0,Washington Wizards,0.0,0.0,Wednesday,February,0.0,18846.0
2012-02-01 19:00:00,36.0,6.0,16635.0,Chicago Bulls,0.0,4.0,Wednesday,February,0.0,18325.0
2012-02-01 19:30:00,4.0,16.0,18624.0,Toronto Raptors,0.0,2.0,Wednesday,February,0.0,18624.0
2012-02-01 20:00:00,3.0,2.0,11209.0,Indiana Pacers,0.0,3.0,Wednesday,February,0.0,15017.0
2012-02-01 20:00:00,14.0,6.0,17502.0,Oklahoma City Thunder,0.0,3.0,Wednesday,February,0.0,20316.0
2012-02-01 20:30:00,6.0,4.0,19217.0,Houston Rockets,0.0,3.0,Wednesday,February,1.0,18581.0
2012-02-01 22:30:00,2.0,6.0,19911.0,Los Angeles Clippers,0.0,2.0,Wednesday,February,0.0,19637.0
2012-02-02 19:30:00,4.0,6.0,19520.0,Memphis Grizzlies,0.0,2.0,Thursday,February,0.0,14211.0
2012-02-02 22:30:00,4.0,2.0,0.0,Denver Nuggets,0.0,4.0,Thursday,February,0.0,19223.0
2012-02-03 19:00:00,2.0,39.0,17283.0,Cleveland Cavaliers,0.0,2.0,Friday,February,0.0,18933.0
2012-02-03 19:00:00,17.0,6.0,17329.0,Miami Heat,0.0,4.0,Friday,February,0.0,20694.0
2012-02-03 19:00:00,3.0,4.0,19800.0,Washington Wizards,0.0,0.0,Friday,February,0.0,16382.0
2012-02-03 20:00:00,15.0,16.0,0.0,New York Knicks,0.0,1.0,Friday,February,1.0,18624.0
2012-02-03 20:00:00,18.0,6.0,17187.0,Phoenix Suns,0.0,1.0,Friday,February,0.0,15941.0
2012-02-03 20:00:00,4.0,14.0,18203.0,Memphis Grizzlies,0.0,4.0,Friday,February,0.0,18203.0
2012-02-03 20:30:00,3.0,6.0,17502.0,Indiana Pacers,0.0,4.0,Friday,February,0.0,20146.0
2012-02-03 22:30:00,6.0,4.0,17512.0,Los Angeles Lakers,0.0,3.0,Friday,February,0.0,19155.0
2012-02-04 19:00:00,39.0,3.0,16383.0,Orlando Magic,0.0,3.0,Saturday,February,0.0,18165.0
2012-02-04 19:00:00,2.0,3.0,20173.0,Los Angeles Clippers,0.0,0.0,Saturday,February,0.0,19419.0
2012-02-04 19:00:00,6.0,6.0,17468.0,Philadelphia 76ers,0.0,4.0,Saturday,February,0.0,18012.0
2012-02-04 19:30:00,6.0,2.0,16527.0,Dallas Mavericks,0.0,2.0,Saturday,February,0.0,17443.0
2012-02-04 20:00:00,6.0,2.0,14514.0,Houston Rockets,0.0,3.0,Saturday,February,0.0,19356.0
2012-02-04 20:30:00,14.0,4.0,18797.0,Oklahoma City Thunder,0.0,3.0,Saturday,February,0.0,18581.0
2012-02-04 21:00:00,6.0,6.0,19911.0,Los Angeles Lakers,0.0,3.0,Saturday,February,0.0,19642.0
2012-02-04 22:00:00,4.0,10.0,13792.0,Denver Nuggets,0.0,2.0,Saturday,February,0.0,20583.0
2012-02-05 12:00:00,4.0,16.0,14890.0,Memphis Grizzlies,0.0,2.0,Sunday,February,0.0,18624.0
2012-02-05 13:00:00,4.0,17.0,19600.0,Toronto Raptors,0.0,1.0,Sunday,February,0.0,19802.0
2012-02-06 19:00:00,6.0,6.0,11671.0,Los Angeles Lakers,0.0,4.0,Monday,February,0.0,20064.0
2012-02-06 19:00:00,4.0,3.0,20173.0,Toronto Raptors,0.0,1.0,Monday,February,0.0,14687.0
2012-02-06 19:00:00,2.0,39.0,17451.0,Los Angeles Clippers,0.0,3.0,Monday,February,0.0,18846.0
2012-02-06 19:30:00,18.0,6.0,19699.0,Phoenix Suns,0.0,2.0,Monday,February,0.0,11823.0
2012-02-06 20:00:00,4.0,4.0,17612.0,San Antonio Spurs,0.0,4.0,Monday,February,0.0,13527.0
2012-02-06 21:00:00,6.0,4.0,15708.0,Houston Rockets,0.0,2.0,Monday,February,0.0,14501.0
2012-02-06 22:00:00,14.0,10.0,15345.0,Oklahoma City Thunder,0.0,2.0,Monday,February,0.0,20559.0
2012-02-07 19:00:00,6.0,3.0,15848.0,Utah Jazz,0.0,1.0,Tuesday,February,0.0,11006.0
2012-02-07 19:30:00,2.0,17.0,19600.0,Cleveland Cavaliers,0.0,4.0,Tuesday,February,0.0,20078.0
2012-02-07 20:00:00,5.0,2.0,16699.0,Sacramento Kings,0.0,2.0,Tuesday,February,0.0,14073.0
2012-02-08 19:00:00,2.0,4.0,19800.0,Milwaukee Bucks,0.0,1.0,Wednesday,February,0.0,15291.0
2012-02-08 19:00:00,4.0,6.0,12896.0,San Antonio Spurs,0.0,5.0,Wednesday,February,0.0,18070.0
2012-02-08 19:00:00,15.0,3.0,16435.0,New York Knicks,0.0,1.0,Wednesday,February,0.0,17376.0
2012-02-08 19:00:00,2.0,2.0,15908.0,Los Angeles Clippers,0.0,3.0,Wednesday,February,0.0,17100.0
2012-02-08 19:00:00,17.0,39.0,17451.0,Miami Heat,0.0,4.0,Wednesday,February,1.0,18972.0
2012-02-08 19:30:00,3.0,6.0,13086.0,Indiana Pacers,0.0,3.0,Wednesday,February,0.0,16288.0
2012-02-08 20:00:00,2.0,4.0,16841.0,Minnesota Timberwolves,0.0,3.0,Wednesday,February,0.0,13287.0
2012-02-08 21:00:00,6.0,4.0,16622.0,Dallas Mavericks,0.0,1.0,Wednesday,February,0.0,15970.0
2012-02-08 22:00:00,6.0,10.0,16210.0,Houston Rockets,0.0,1.0,Wednesday,February,0.0,20350.0
2012-02-09 20:00:00,6.0,16.0,14890.0,Los Angeles Lakers,0.0,3.0,Thursday,February,1.0,18624.0
2012-02-09 21:00:00,3.0,4.0,13755.0,Golden State Warriors,0.0,3.0,Thursday,February,0.0,14960.0
2012-02-09 21:00:00,6.0,18.0,19023.0,Houston Rockets,0.0,2.0,Thursday,February,0.0,16122.0
2012-02-10 19:00:00,6.0,39.0,17519.0,Atlanta Hawks,0.0,3.0,Friday,February,0.0,18846.0
2012-02-10 19:00:00,2.0,6.0,15237.0,Los Angeles Clippers,0.0,2.0,Friday,February,0.0,20539.0
2012-02-10 19:00:00,16.0,4.0,18602.0,Boston Celtics,0.0,2.0,Friday,February,0.0,19207.0
2012-02-10 19:00:00,17.0,3.0,18940.0,Miami Heat,0.0,1.0,Friday,February,0.0,20282.0
2012-02-10 19:30:00,2.0,2.0,14283.0,Milwaukee Bucks,0.0,2.0,Friday,February,0.0,15195.0
2012-02-10 20:00:00,3.0,4.0,18119.0,Indiana Pacers,0.0,2.0,Friday,February,0.0,16281.0
2012-02-10 20:00:00,6.0,2.0,15224.0,Dallas Mavericks,0.0,2.0,Friday,February,0.0,17119.0
2012-02-10 22:30:00,14.0,6.0,19911.0,Oklahoma City Thunder,0.0,1.0,Friday,February,0.0,19911.0
2012-02-11 19:00:00,4.0,3.0,18345.0,Denver Nuggets,0.0,1.0,Saturday,February,0.0,15313.0
2012-02-11 19:30:00,6.0,2.0,14085.0,Philadelphia 76ers,0.0,3.0,Saturday,February,0.0,17155.0
2012-02-11 20:00:00,15.0,2.0,14219.0,New York Knicks,0.0,4.0,Saturday,February,0.0,20232.0
2012-02-11 20:30:00,10.0,6.0,13339.0,Portland Trail Blazers,0.0,1.0,Saturday,February,0.0,20457.0
2012-02-12 13:00:00,6.0,4.0,19800.0,Los Angeles Lakers,0.0,1.0,Sunday,February,0.0,19311.0
2012-02-12 15:30:00,36.0,16.0,14890.0,Chicago Bulls,0.0,3.0,Sunday,February,0.0,18624.0
2012-02-12 19:00:00,17.0,6.0,14361.0,Miami Heat,0.0,4.0,Sunday,February,0.0,18371.0
2012-02-12 21:30:00,6.0,4.0,17684.0,Utah Jazz,0.0,2.0,Sunday,February,0.0,14424.0
2012-02-13 19:00:00,2.0,39.0,17519.0,Minnesota Timberwolves,0.0,3.0,Monday,February,0.0,18846.0
2012-02-13 20:30:00,2.0,6.0,14004.0,Los Angeles Clippers,0.0,3.0,Monday,February,0.0,20436.0
2012-02-14 19:00:00,15.0,4.0,17915.0,New York Knicks,0.0,1.0,Tuesday,February,0.0,20092.0
2012-02-14 19:00:00,17.0,3.0,18345.0,Miami Heat,0.0,4.0,Tuesday,February,0.0,18165.0
2012-02-14 20:00:00,5.0,36.0,21712.0,Sacramento Kings,0.0,2.0,Tuesday,February,0.0,21936.0
2012-02-14 20:00:00,6.0,4.0,17523.0,Houston Rockets,0.0,3.0,Tuesday,February,0.0,13042.0
2012-02-14 20:00:00,6.0,14.0,18203.0,Utah Jazz,0.0,1.0,Tuesday,February,0.0,18203.0
2012-02-14 21:00:00,18.0,4.0,16539.0,Phoenix Suns,0.0,2.0,Tuesday,February,0.0,17873.0
2012-02-14 22:00:00,3.0,10.0,18864.0,Washington Wizards,0.0,3.0,Tuesday,February,0.0,20558.0
2012-02-14 22:30:00,6.0,6.0,18997.0,Atlanta Hawks,0.0,3.0,Tuesday,February,0.0,18997.0
2012-02-15 19:00:00,6.0,39.0,16407.0,Philadelphia 76ers,0.0,2.0,Wednesday,February,0.0,18846.0
2012-02-15 19:00:00,4.0,4.0,19800.0,San Antonio Spurs,0.0,1.0,Wednesday,February,0.0,15999.0
2012-02-15 19:30:00,2.0,16.0,14890.0,Detroit Pistons,0.0,2.0,Wednesday,February,1.0,18624.0
2012-02-15 19:30:00,3.0,2.0,12684.0,Indiana Pacers,0.0,0.0,Wednesday,February,0.0,12712.0
2012-02-15 20:00:00,14.0,6.0,16186.0,Oklahoma City Thunder,0.0,3.0,Wednesday,February,0.0,18274.0
2012-02-15 20:30:00,4.0,6.0,11126.0,Denver Nuggets,0.0,2.0,Wednesday,February,0.0,20075.0
2012-02-15 21:00:00,6.0,18.0,19023.0,Atlanta Hawks,0.0,1.0,Wednesday,February,0.0,15392.0
2012-02-15 22:30:00,3.0,2.0,15350.0,Washington Wizards,0.0,2.0,Wednesday,February,0.0,19135.0
2012-02-16 20:00:00,16.0,36.0,21825.0,Boston Celtics,0.0,4.0,Thursday,February,0.0,22592.0
2012-02-16 22:30:00,2.0,10.0,19980.0,Los Angeles Clippers,0.0,1.0,Thursday,February,0.0,20665.0
2012-02-17 19:00:00,2.0,39.0,17461.0,Milwaukee Bucks,0.0,4.0,Friday,February,0.0,18846.0
2012-02-17 19:30:00,17.0,2.0,16422.0,Miami Heat,0.0,5.0,Friday,February,0.0,20562.0
2012-02-17 20:00:00,2.0,6.0,10573.0,Minnesota Timberwolves,0.0,1.0,Friday,February,0.0,16836.0
2012-02-17 20:00:00,4.0,4.0,15803.0,Denver Nuggets,0.0,4.0,Friday,February,0.0,15201.0
2012-02-17 20:00:00,3.0,14.0,18203.0,Golden State Warriors,0.0,3.0,Friday,February,0.0,18203.0
2012-02-17 20:00:00,6.0,6.0,20588.0,Dallas Mavericks,0.0,1.0,Friday,February,0.0,19369.0
2012-02-17 21:00:00,3.0,6.0,19911.0,Washington Wizards,0.0,2.0,Friday,February,0.0,18719.0
2012-02-17 22:30:00,18.0,6.0,18997.0,Phoenix Suns,0.0,1.0,Friday,February,0.0,18997.0
2012-02-18 15:30:00,4.0,2.0,14495.0,San Antonio Spurs,0.0,5.0,Saturday,February,0.0,19217.0
2012-02-18 20:00:00,3.0,4.0,0.0,Golden State Warriors,0.0,4.0,Saturday,February,0.0,17151.0
2012-02-18 22:00:00,6.0,10.0,20558.0,Atlanta Hawks,0.0,2.0,Saturday,February,0.0,20635.0
2012-02-19 15:30:00,39.0,17.0,0.0,Orlando Magic,0.0,4.0,Sunday,February,1.0,20185.0
2012-02-19 18:00:00,5.0,2.0,15277.0,Sacramento Kings,0.0,0.0,Sunday,February,0.0,16812.0
2012-02-19 19:00:00,6.0,6.0,15463.0,Utah Jazz,0.0,2.0,Sunday,February,1.0,16764.0
2012-02-19 19:00:00,6.0,2.0,10117.0,Philadelphia 76ers,0.0,1.0,Sunday,February,0.0,18759.0
2012-02-19 20:00:00,4.0,14.0,18203.0,Denver Nuggets,0.0,4.0,Sunday,February,0.0,18203.0
2012-02-19 20:00:00,6.0,18.0,19023.0,Los Angeles Lakers,0.0,1.0,Sunday,February,0.0,18023.0
2012-02-20 16:00:00,6.0,36.0,21721.0,Atlanta Hawks,0.0,4.0,Monday,February,0.0,22033.0
2012-02-20 20:00:00,4.0,6.0,18082.0,Memphis Grizzlies,0.0,3.0,Monday,February,0.0,12525.0
2012-02-20 20:00:00,16.0,6.0,18187.0,Boston Celtics,0.0,4.0,Monday,February,0.0,20364.0
2012-02-20 21:00:00,2.0,4.0,17098.0,Minnesota Timberwolves,0.0,2.0,Monday,February,0.0,17263.0
2012-02-20 21:00:00,3.0,18.0,19023.0,Washington Wizards,0.0,2.0,Monday,February,0.0,13921.0
2012-02-20 21:00:00,4.0,6.0,19911.0,San Antonio Spurs,0.0,2.0,Monday,February,0.0,19105.0
2012-02-20 22:30:00,10.0,6.0,18997.0,Portland Trail Blazers,0.0,2.0,Monday,February,0.0,18997.0
2012-02-21 19:00:00,2.0,2.0,20562.0,Detroit Pistons,0.0,3.0,Tuesday,February,0.0,13459.0
2012-02-21 19:30:00,5.0,17.0,15008.0,Sacramento Kings,0.0,0.0,Tuesday,February,0.0,20068.0
2012-02-21 20:00:00,6.0,4.0,12506.0,Philadelphia 76ers,0.0,1.0,Tuesday,February,0.0,14258.0
2012-02-21 22:00:00,4.0,10.0,20447.0,San Antonio Spurs,0.0,4.0,Tuesday,February,0.0,20567.0
2012-02-22 19:00:00,16.0,14.0,18203.0,Boston Celtics,0.0,4.0,Wednesday,February,0.0,18203.0
2012-02-22 19:00:00,2.0,4.0,15303.0,Detroit Pistons,0.0,2.0,Wednesday,February,0.0,17125.0
2012-02-22 19:00:00,5.0,3.0,18688.0,Sacramento Kings,0.0,1.0,Wednesday,February,0.0,17085.0
2012-02-22 20:00:00,6.0,2.0,12414.0,Utah Jazz,0.0,1.0,Wednesday,February,0.0,18776.0
2012-02-22 20:00:00,6.0,6.0,18239.0,Philadelphia 76ers,0.0,0.0,Wednesday,February,0.0,12820.0
2012-02-22 20:00:00,2.0,36.0,21494.0,Milwaukee Bucks,0.0,0.0,Wednesday,February,0.0,21507.0
2012-02-22 21:00:00,3.0,18.0,19023.0,Golden State Warriors,0.0,2.0,Wednesday,February,0.0,14558.0
2012-02-22 21:30:00,6.0,6.0,16905.0,Los Angeles Lakers,0.0,4.0,Wednesday,February,0.0,20577.0
2012-02-22 22:30:00,4.0,2.0,11294.0,Denver Nuggets,0.0,3.0,Wednesday,February,0.0,19163.0
2012-02-23 19:00:00,15.0,17.0,15008.0,New York Knicks,0.0,4.0,Thursday,February,1.0,20197.0
2012-02-23 19:30:00,39.0,6.0,9173.0,Orlando Magic,0.0,3.0,Thursday,February,0.0,14523.0
2012-02-23 21:00:00,4.0,4.0,15216.0,San Antonio Spurs,0.0,4.0,Thursday,February,0.0,18875.0
2012-02-23 21:30:00,6.0,14.0,18203.0,Los Angeles Lakers,0.0,4.0,Thursday,February,0.0,18203.0
2012-02-28 19:00:00,16.0,2.0,20562.0,Boston Celtics,0.0,3.0,Tuesday,February,0.0,15971.0
2012-02-28 19:00:00,3.0,3.0,18345.0,Golden State Warriors,0.0,1.0,Tuesday,February,0.0,12111.0
2012-02-28 20:00:00,4.0,6.0,17196.0,Toronto Raptors,0.0,1.0,Tuesday,February,0.0,13337.0
2012-02-28 22:30:00,2.0,2.0,9553.0,Minnesota Timberwolves,0.0,4.0,Tuesday,February,0.0,19243.0
2012-02-29 19:00:00,14.0,6.0,20682.0,Oklahoma City Thunder,0.0,1.0,Wednesday,February,0.0,19746.0
2012-02-29 19:00:00,39.0,3.0,15355.0,Orlando Magic,0.0,0.0,Wednesday,February,0.0,18688.0
2012-02-29 19:30:00,3.0,6.0,19446.0,Golden State Warriors,0.0,3.0,Wednesday,February,0.0,13049.0
2012-02-29 19:30:00,2.0,16.0,14890.0,Milwaukee Bucks,0.0,1.0,Wednesday,February,0.0,18624.0
2012-02-29 20:00:00,6.0,4.0,19351.0,Dallas Mavericks,0.0,4.0,Wednesday,February,0.0,17023.0
2012-02-29 21:00:00,6.0,6.0,19911.0,Houston Rockets,0.0,1.0,Wednesday,February,1.0,18816.0
2012-02-29 21:00:00,10.0,4.0,15826.0,Portland Trail Blazers,0.0,2.0,Wednesday,February,0.0,15715.0
2012-02-29 21:00:00,36.0,4.0,18797.0,Chicago Bulls,0.0,3.0,Wednesday,February,0.0,18581.0
2012-02-29 22:30:00,2.0,6.0,18997.0,Minnesota Timberwolves,0.0,3.0,Wednesday,February,0.0,18997.0
2012-03-01 20:00:00,16.0,44.0,17461.0,Oklahoma City Thunder,0.0,2.0,Thursday,March,0.0,18846.0
2012-03-01 21:00:00,2.0,19.0,19023.0,Minnesota Timberwolves,0.0,3.0,Thursday,March,0.0,15071.0
2012-03-01 22:30:00,19.0,11.0,20505.0,Miami Heat,0.0,2.0,Thursday,March,0.0,20597.0
2012-03-02 19:00:00,4.0,3.0,16924.0,Memphis Grizzlies,0.0,1.0,Friday,March,0.0,17168.0
2012-03-02 19:30:00,2.0,6.0,17343.0,Milwaukee Bucks,0.0,1.0,Friday,March,0.0,13311.0
2012-03-02 19:30:00,40.0,2.0,18064.0,Chicago Bulls,0.0,2.0,Friday,March,1.0,20562.0
2012-03-02 20:00:00,3.0,7.0,15782.0,Denver Nuggets,0.0,3.0,Friday,March,0.0,16879.0
2012-03-02 20:00:00,4.0,5.0,0.0,Golden State Warriors,0.0,2.0,Friday,March,0.0,18323.0
2012-03-02 21:00:00,19.0,5.0,19911.0,Miami Heat,0.0,2.0,Friday,March,0.0,19911.0
2012-03-02 22:30:00,2.0,19.0,19023.0,Los Angeles Clippers,0.0,4.0,Friday,March,0.0,18091.0
2012-03-02 22:30:00,4.0,7.0,18997.0,Sacramento Kings,0.0,2.0,Friday,March,0.0,18997.0
2012-03-03 19:00:00,2.0,2.0,15789.0,Cleveland Cavaliers,0.0,1.0,Saturday,March,0.0,17759.0
2012-03-03 19:00:00,16.0,6.0,17531.0,Oklahoma City Thunder,0.0,4.0,Saturday,March,0.0,18087.0
2012-03-03 19:00:00,2.0,44.0,17461.0,Milwaukee Bucks,0.0,3.0,Saturday,March,0.0,18846.0
2012-03-03 20:00:00,2.0,4.0,15516.0,Detroit Pistons,0.0,4.0,Saturday,March,0.0,17569.0
2012-03-03 20:30:00,5.0,5.0,20347.0,Utah Jazz,0.0,2.0,Saturday,March,0.0,20560.0
2012-03-03 22:00:00,2.0,11.0,20265.0,Minnesota Timberwolves,0.0,1.0,Saturday,March,0.0,20644.0
2012-03-04 13:00:00,8.0,16.0,17607.0,New York Knicks,0.0,3.0,Sunday,March,1.0,18624.0
2012-03-04 15:30:00,19.0,7.0,18997.0,Miami Heat,0.0,3.0,Sunday,March,0.0,18997.0
2012-03-04 18:00:00,4.0,3.0,17125.0,Golden State Warriors,0.0,2.0,Sunday,March,0.0,18056.0
2012-03-04 19:00:00,2.0,7.0,18055.0,Los Angeles Clippers,0.0,3.0,Sunday,March,0.0,16646.0
2012-03-04 19:00:00,40.0,5.0,16046.0,Chicago Bulls,0.0,2.0,Sunday,March,0.0,19683.0
2012-03-04 20:00:00,4.0,19.0,18480.0,Sacramento Kings,0.0,2.0,Sunday,March,0.0,15026.0
2012-03-04 21:30:00,3.0,4.0,18797.0,Denver Nuggets,0.0,2.0,Sunday,March,0.0,18581.0
2012-03-05 19:00:00,4.0,2.0,14648.0,Golden State Warriors,0.0,1.0,Monday,March,0.0,17843.0
2012-03-05 19:00:00,5.0,2.0,20562.0,Utah Jazz,0.0,3.0,Monday,March,0.0,13190.0
2012-03-05 19:00:00,44.0,3.0,17062.0,Orlando Magic,0.0,2.0,Monday,March,0.0,15392.0
2012-03-05 20:00:00,5.0,16.0,18203.0,Dallas Mavericks,0.0,4.0,Monday,March,0.0,18203.0
2012-03-05 20:00:00,2.0,2.0,17871.0,Los Angeles Clippers,0.0,3.0,Monday,March,0.0,19509.0
